date,Onion,Potato,Wheat
2008-09-15,11.0,5.5,10.07
2008-09-16,11.0,5.5,9.98
2008-09-17,11.0,5.5,9.98
2008-09-18,11.0,5.5,9.87
2008-09-19,11.0,5.5,10.26
2008-09-20,11.0,5.5,10.14
2008-09-21,11.0,5.5,10.12
2008-09-22,11.0,5.5,10.1
2008-09-23,11.0,5.5,10.08
2008-09-24,11.0,5.5,10.1
2008-09-25,13.0,5.5,9.81
2008-09-26,13.0,5.5,9.92
2008-09-27,11.0,5.5,9.87
2008-09-28,11.0,5.5,9.89
2008-09-29,11.0,5.5,9.91
2008-09-30,11.0,5.5,9.93
2008-10-01,11.0,5.5,9.76
2008-10-02,11.0,5.5,9.93
2008-10-03,11.0,5.5,9.82
2008-10-04,11.0,5.5,9.89
2008-10-05,11.0,5.5,9.85
2008-10-06,11.0,5.5,9.81
2008-10-07,11.0,5.5,9.77
2008-10-08,11.0,5.5,9.05
2008-10-09,11.0,5.5,9.85
2008-10-10,11.0,5.5,9.79
2008-10-11,11.0,4.5,9.83
2008-10-12,11.0,5.5,9.79
2008-10-13,11.0,5.5,9.75
2008-10-14,11.0,5.5,9.71
2008-10-15,11.0,5.5,9.75
2008-10-16,11.0,5.5,9.81
2008-10-17,11.0,5.5,9.75
2008-10-18,11.0,5.5,9.77
2008-10-19,11.0,5.5,9.786315789473683
2008-10-20,11.0,5.5,9.802631578947368
2008-10-21,11.0,5.5,9.818947368421053
2008-10-22,11.0,5.5,9.835263157894737
2008-10-23,11.0,5.5,9.85157894736842
2008-10-24,11.0,5.5,9.867894736842103
2008-10-25,11.0,5.5,9.884210526315789
2008-10-26,11.0,5.5,9.900526315789474
2008-10-27,11.0,5.5,9.91684210526316
2008-10-28,11.0,5.5,9.933157894736842
2008-10-29,11.0,5.5,9.949473684210526
2008-10-30,11.0,5.5,9.965789473684213
2008-10-31,11.0,5.5,9.982105263157894
2008-11-01,11.0,5.5,9.99842105263158
2008-11-02,11.0,5.5,10.014736842105263
2008-11-03,11.0,5.5,10.031052631578945
2008-11-04,14.5,5.5,10.047368421052632
2008-11-05,14.5,5.5,10.063684210526317
2008-11-06,15.0,5.5,10.08
2008-11-07,14.5,5.5,10.096315789473683
2008-11-08,13.0,5.5,10.112631578947367
2008-11-09,14.5,5.5,10.128947368421052
2008-11-10,14.5,5.5,10.145263157894737
2008-11-11,14.5,5.5,10.16157894736842
2008-11-12,15.0,5.5,10.177894736842106
2008-11-13,15.0,5.5,10.19421052631579
2008-11-14,15.0,5.5,10.210526315789474
2008-11-15,15.0,5.5,10.226842105263158
2008-11-16,15.0,5.5,10.24315789473684
2008-11-17,15.0,5.5,10.259473684210526
2008-11-18,14.5,5.5,10.275789473684211
2008-11-19,15.0,5.5,10.292105263157893
2008-11-20,15.0,5.5,10.30842105263158
2008-11-21,15.0,5.5,10.324736842105262
2008-11-22,13.0,5.5,10.341052631578947
2008-11-23,13.0,5.5,10.357368421052632
2008-11-24,13.0,5.5,10.373684210526315
2008-11-25,13.0,5.5,10.39
2008-11-26,13.0,5.5,10.2
2008-11-27,13.0,5.5,10.38
2008-11-28,13.0,5.5,10.08
2008-11-29,13.0,5.5,10.064
2008-11-30,13.0,5.5,10.048
2008-12-01,13.0,5.5,10.032
2008-12-02,13.0,5.5,10.016
2008-12-03,15.0,5.5,10.0
2008-12-04,15.0,5.5,10.116666666666667
2008-12-05,15.0,5.5,10.233333333333334
2008-12-06,15.0,5.5,10.35
2008-12-07,15.0,5.5,10.466666666666667
2008-12-08,15.0,5.5,10.583333333333332
2008-12-09,15.0,5.5,10.7
2008-12-10,15.0,5.5,10.29
2008-12-11,14.5,5.5,10.54
2008-12-12,14.0,5.5,10.31
2008-12-13,13.5,5.5,10.31
2008-12-14,13.0,5.5,10.383333333333333
2008-12-15,13.0,4.5,10.456666666666667
2008-12-16,13.0,5.5,10.53
2008-12-17,13.0,5.5,10.65
2008-12-18,13.0,5.5,10.61
2008-12-19,13.0,4.5,10.77
2008-12-20,13.0,5.5,10.75
2008-12-21,15.0,4.5,10.7
2008-12-22,15.0,4.5,10.65
2008-12-23,15.0,4.5,10.6
2008-12-24,15.0,4.5,10.73
2008-12-25,15.0,5.5,10.56
2008-12-26,15.0,4.5,10.45
2008-12-27,15.0,4.5,10.55
2008-12-28,15.0,4.5,10.506666666666668
2008-12-29,15.0,4.5,10.463333333333333
2008-12-30,15.0,5.5,10.42
2008-12-31,15.0,4.5,10.3
2009-01-01,15.0,4.5,10.4
2009-01-02,15.0,5.5,10.0
2009-01-03,15.0,5.5,10.43
2009-01-04,15.0,5.5,10.553333333333333
2009-01-05,15.0,5.5,10.676666666666668
2009-01-06,15.0,5.5,10.8
2009-01-07,15.0,5.5,10.49
2009-01-08,15.0,5.5,10.55
2009-01-09,15.0,5.5,10.25
2009-01-10,15.0,5.5,10.52
2009-01-11,15.0,5.5,10.496666666666668
2009-01-12,15.0,5.5,10.473333333333333
2009-01-13,15.0,5.5,10.45
2009-01-14,15.0,5.5,10.47
2009-01-15,15.0,5.5,10.49
2009-01-16,15.0,5.5,10.51
2009-01-17,15.0,5.5,10.77
2009-01-18,15.0,7.5,10.766666666666667
2009-01-19,15.0,7.5,10.763333333333332
2009-01-20,15.0,7.5,10.76
2009-01-21,15.0,6.5,10.7
2009-01-22,15.0,6.5,10.85
2009-01-23,15.0,6.5,10.75
2009-01-24,15.0,6.5,10.66
2009-01-25,15.0,6.5,10.606666666666667
2009-01-26,15.0,6.5,10.553333333333333
2009-01-27,15.0,6.5,10.5
2009-01-28,15.0,6.5,10.67
2009-01-29,15.0,6.5,10.83
2009-01-30,15.0,6.5,10.82
2009-01-31,15.0,6.5,10.82
2009-02-01,15.0,6.5,10.816666666666668
2009-02-02,15.0,6.5,10.813333333333333
2009-02-03,15.0,6.5,10.81
2009-02-04,15.0,6.5,10.86
2009-02-05,15.0,6.5,10.7
2009-02-06,15.0,6.5,10.84
2009-02-07,15.0,6.5,11.0
2009-02-08,15.0,6.5,10.94
2009-02-09,15.0,6.5,10.88
2009-02-10,15.0,6.5,10.82
2009-02-11,15.0,6.5,10.55
2009-02-12,15.0,6.5,10.74
2009-02-13,15.0,6.5,10.83
2009-02-14,17.0,6.5,10.61
2009-02-15,17.0,6.5,10.69
2009-02-16,17.0,6.5,10.77
2009-02-17,17.0,6.5,10.85
2009-02-18,17.0,7.5,10.85
2009-02-19,17.0,7.5,10.83
2009-02-20,17.0,7.5,10.77
2009-02-21,17.0,7.5,10.81
2009-02-22,17.0,7.5,10.923333333333332
2009-02-23,17.0,7.5,11.036666666666667
2009-02-24,17.0,7.5,11.15
2009-02-25,17.0,7.5,10.86
2009-02-26,17.0,7.5,11.24
2009-02-27,17.0,7.5,11.09
2009-02-28,17.0,7.5,10.83
2009-03-01,15.0,7.5,10.886666666666667
2009-03-02,15.0,7.5,10.943333333333333
2009-03-03,15.0,7.5,11.0
2009-03-04,15.0,7.5,10.76
2009-03-05,15.0,7.5,10.9
2009-03-06,15.0,7.5,11.0
2009-03-07,15.0,7.5,10.92
2009-03-08,15.0,7.5,10.926666666666668
2009-03-09,15.0,7.5,10.933333333333332
2009-03-10,15.0,8.5,10.94
2009-03-11,15.0,8.5,10.896666666666668
2009-03-12,15.0,8.5,10.853333333333332
2009-03-13,15.0,8.5,10.81
2009-03-14,15.0,7.5,11.02
2009-03-15,9.0,7.5,10.93
2009-03-16,15.0,7.5,10.886666666666667
2009-03-17,13.0,7.5,10.843333333333332
2009-03-18,13.0,7.5,10.8
2009-03-19,13.0,7.5,10.92
2009-03-20,13.0,7.5,10.88
2009-03-21,13.0,9.5,10.84
2009-03-22,13.0,9.5,10.846666666666668
2009-03-23,13.0,9.0,10.853333333333332
2009-03-24,13.0,11.0,10.86
2009-03-25,13.0,11.0,10.62
2009-03-26,13.0,11.0,10.88
2009-03-27,13.0,11.0,10.89
2009-03-28,13.0,11.0,11.0
2009-03-29,13.0,11.0,10.958
2009-03-30,13.0,11.0,10.916
2009-03-31,13.0,11.0,10.874
2009-04-01,13.0,11.0,10.832
2009-04-02,13.0,11.0,10.79
2009-04-03,13.0,11.0,10.6
2009-04-04,13.0,9.0,10.83
2009-04-05,13.0,9.0,10.693333333333333
2009-04-06,13.0,9.0,10.556666666666667
2009-04-07,13.0,9.0,10.42
2009-04-08,13.0,9.0,10.71
2009-04-09,13.0,9.0,10.44
2009-04-10,13.0,9.0,10.98
2009-04-11,11.0,9.0,10.985333333333333
2009-04-12,11.0,11.0,10.990666666666666
2009-04-13,11.0,11.0,10.996
2009-04-14,7.5,11.0,11.001333333333335
2009-04-15,11.0,11.0,11.006666666666668
2009-04-16,11.0,11.0,11.012
2009-04-17,9.0,11.0,11.017333333333333
2009-04-18,11.0,11.0,11.022666666666666
2009-04-19,11.0,11.0,11.028
2009-04-20,11.0,11.0,11.033333333333333
2009-04-21,11.0,11.0,11.038666666666666
2009-04-22,11.0,11.0,11.044
2009-04-23,9.0,11.0,11.049333333333333
2009-04-24,11.0,11.0,11.054666666666668
2009-04-25,9.0,11.0,11.06
2009-04-26,9.0,11.0,10.99
2009-04-27,9.0,11.0,10.92
2009-04-28,11.0,11.0,10.85
2009-04-29,11.0,11.0,10.87
2009-04-30,9.0,11.0,10.81
2009-05-01,9.0,11.0,10.822
2009-05-02,9.0,11.0,10.834
2009-05-03,9.0,11.0,10.845999999999998
2009-05-04,9.0,11.0,10.858
2009-05-05,9.0,11.0,10.87
2009-05-06,9.0,11.0,10.87
2009-05-07,9.0,11.0,10.88
2009-05-08,9.0,11.0,10.884
2009-05-09,9.0,11.0,10.888
2009-05-10,9.0,11.0,10.892
2009-05-11,9.0,11.0,10.896
2009-05-12,9.0,11.0,10.9
2009-05-13,9.0,13.0,10.9
2009-05-14,9.0,13.0,10.81
2009-05-15,9.0,13.0,10.87
2009-05-16,9.0,13.0,10.95
2009-05-17,9.0,13.0,10.946666666666667
2009-05-18,9.0,13.0,10.943333333333333
2009-05-19,9.0,13.0,10.94
2009-05-20,9.0,13.0,10.95
2009-05-21,9.0,13.0,10.9
2009-05-22,9.0,13.0,11.08
2009-05-23,9.0,13.0,11.01
2009-05-24,9.0,13.0,11.05
2009-05-25,9.0,13.0,11.09
2009-05-26,9.0,13.0,11.13
2009-05-27,9.0,13.0,11.04
2009-05-28,9.0,13.0,11.0
2009-05-29,9.0,13.0,11.09
2009-05-30,9.0,13.0,11.08
2009-05-31,9.0,13.0,11.066666666666668
2009-06-01,9.0,13.0,11.053333333333333
2009-06-02,9.0,13.0,11.04
2009-06-03,9.0,13.0,11.15
2009-06-04,9.0,13.0,11.19
2009-06-05,9.0,13.0,11.24
2009-06-06,9.0,13.0,11.16
2009-06-07,9.0,13.0,11.106666666666667
2009-06-08,9.0,13.0,11.053333333333333
2009-06-09,9.0,13.0,11.0
2009-06-10,9.0,13.0,11.05
2009-06-11,9.0,13.0,11.08
2009-06-12,9.0,13.0,11.05
2009-06-13,9.0,13.0,11.06
2009-06-14,10.0,13.0,11.07
2009-06-15,9.0,13.0,11.08
2009-06-16,9.0,13.0,11.09
2009-06-17,9.0,13.0,11.12
2009-06-18,9.0,13.0,10.92
2009-06-19,9.0,13.0,11.09
2009-06-20,9.0,13.0,11.3
2009-06-21,9.0,13.0,11.233333333333333
2009-06-22,9.0,13.0,11.166666666666668
2009-06-23,9.0,13.0,11.1
2009-06-24,9.0,13.0,11.08
2009-06-25,9.0,13.0,11.06
2009-06-26,11.0,15.0,10.86
2009-06-27,11.0,15.5,10.98
2009-06-28,11.0,15.0,11.016666666666667
2009-06-29,11.0,15.0,11.053333333333333
2009-06-30,11.0,15.0,11.09
2009-07-01,11.0,15.5,11.09
2009-07-02,11.0,15.5,11.09
2009-07-03,11.0,15.5,11.108
2009-07-04,11.0,15.5,11.126
2009-07-05,11.0,15.0,11.144
2009-07-06,11.0,15.0,11.162
2009-07-07,11.0,15.5,11.18
2009-07-08,11.0,15.5,11.19
2009-07-09,11.0,15.5,11.33
2009-07-10,11.0,15.5,11.09
2009-07-11,11.0,15.5,11.08
2009-07-12,11.0,15.5,11.21
2009-07-13,11.0,15.0,11.34
2009-07-14,11.0,15.5,11.47
2009-07-15,11.0,15.5,11.47
2009-07-16,11.0,15.5,11.46
2009-07-17,11.0,15.5,11.64
2009-07-18,11.0,15.0,11.73
2009-07-19,13.0,15.0,11.703333333333333
2009-07-20,13.0,15.0,11.676666666666668
2009-07-21,13.0,15.0,11.65
2009-07-22,13.0,15.0,11.67
2009-07-23,15.0,15.5,11.81
2009-07-24,15.0,15.5,11.87
2009-07-25,15.0,15.0,11.75
2009-07-26,15.0,15.5,11.77142857142857
2009-07-27,15.0,15.5,11.792857142857144
2009-07-28,15.0,15.5,11.814285714285711
2009-07-29,15.0,15.5,11.835714285714287
2009-07-30,13.0,15.0,11.857142857142858
2009-07-31,13.0,15.0,11.878571428571426
2009-08-01,13.0,15.0,11.9
2009-08-02,13.0,15.0,11.933333333333332
2009-08-03,13.0,15.0,11.966666666666667
2009-08-04,13.0,15.0,12.0
2009-08-05,13.0,15.0,11.99
2009-08-06,13.0,15.0,12.05
2009-08-07,13.0,15.0,12.0
2009-08-08,13.0,15.0,12.05
2009-08-09,13.0,15.0,12.103333333333332
2009-08-10,13.0,15.0,12.156666666666668
2009-08-11,13.0,15.0,12.21
2009-08-12,13.0,15.0,12.09
2009-08-13,13.0,15.0,12.24
2009-08-14,13.0,15.0,12.14
2009-08-15,13.0,15.0,12.11
2009-08-16,13.0,15.0,12.125
2009-08-17,13.0,15.0,12.14
2009-08-18,13.0,15.0,12.155
2009-08-19,13.0,15.0,12.17
2009-08-20,13.0,15.0,12.26
2009-08-21,13.0,15.0,12.246
2009-08-22,13.0,15.0,12.232
2009-08-23,13.0,15.0,12.218
2009-08-24,13.0,15.0,12.204
2009-08-25,13.0,15.0,12.19
2009-08-26,13.0,15.0,12.32
2009-08-27,13.0,15.0,12.3
2009-08-28,13.0,15.0,12.29
2009-08-29,13.0,15.0,12.3
2009-08-30,13.0,15.0,12.283333333333333
2009-08-31,13.0,15.0,12.266666666666667
2009-09-01,13.0,15.0,12.25
2009-09-02,13.0,15.0,12.19
2009-09-03,13.0,19.0,12.13
2009-09-04,13.0,19.0,12.16
2009-09-05,15.0,19.0,12.45
2009-09-06,13.0,19.0,12.383333333333333
2009-09-07,13.0,19.0,12.316666666666668
2009-09-08,13.0,19.0,12.25
2009-09-09,13.0,19.0,12.38
2009-09-10,13.0,19.0,12.12
2009-09-11,13.0,19.0,12.28
2009-09-12,13.0,19.0,12.6
2009-09-13,13.0,19.0,12.483333333333333
2009-09-14,13.0,19.0,12.366666666666667
2009-09-15,13.0,19.0,12.25
2009-09-16,13.0,19.0,12.51
2009-09-17,13.0,19.0,12.54
2009-09-18,13.0,19.0,12.78
2009-09-19,13.0,19.0,12.45
2009-09-20,13.0,19.0,12.48
2009-09-21,13.0,19.0,12.51
2009-09-22,13.0,19.0,12.54
2009-09-23,13.0,19.0,13.09
2009-09-24,13.0,19.0,12.76
2009-09-25,13.0,19.0,12.2
2009-09-26,13.0,19.0,12.6
2009-09-27,13.0,19.0,12.566666666666668
2009-09-28,13.0,19.0,12.533333333333333
2009-09-29,13.0,19.0,12.5
2009-09-30,13.0,19.0,12.0
2009-10-01,13.0,19.0,12.35
2009-10-02,13.0,19.0,12.18
2009-10-03,13.0,19.0,12.5
2009-10-04,13.0,19.0,12.486666666666668
2009-10-05,13.0,19.0,12.473333333333333
2009-10-06,13.0,19.0,12.46
2009-10-07,13.0,19.0,12.31
2009-10-08,16.166666666666668,19.0,12.39
2009-10-09,19.333333333333336,19.0,12.41
2009-10-10,22.5,19.0,12.44
2009-10-11,21.0,19.0,12.423333333333332
2009-10-12,22.5,19.0,12.406666666666668
2009-10-13,23.0,19.0,12.39
2009-10-14,23.0,19.0,12.29
2009-10-15,21.0,19.0,12.76
2009-10-16,22.5,19.0,12.51
2009-10-17,22.0,19.0,12.43
2009-10-18,22.0,19.0,12.35
2009-10-19,22.5,19.0,12.27
2009-10-20,22.0,19.0,12.19
2009-10-21,22.0,19.0,12.7
2009-10-22,22.0,19.0,13.24
2009-10-23,22.0,19.0,13.14
2009-10-24,22.0,19.0,13.31
2009-10-25,22.0,19.0,13.25
2009-10-26,22.0,19.0,13.19
2009-10-27,22.0,19.0,13.13
2009-10-28,22.0,19.0,13.2
2009-10-29,22.0,19.0,13.12
2009-10-30,22.0,19.0,13.96
2009-10-31,23.0,22.0,13.68
2009-11-01,22.0,22.0,13.656666666666668
2009-11-02,22.0,22.0,13.633333333333333
2009-11-03,22.0,22.0,13.61
2009-11-04,22.0,22.0,14.0
2009-11-05,22.0,22.0,13.86
2009-11-06,22.0,22.0,15.0
2009-11-07,22.0,22.0,14.19
2009-11-08,19.0,19.0,14.363333333333333
2009-11-09,19.0,19.0,14.536666666666667
2009-11-10,22.0,19.0,14.71
2009-11-11,22.0,19.0,14.65
2009-11-12,22.0,19.0,14.68
2009-11-13,22.0,19.0,14.64
2009-11-14,21.0,19.0,14.65
2009-11-15,22.0,19.0,14.653333333333332
2009-11-16,22.0,19.0,14.656666666666668
2009-11-17,22.5,19.0,14.66
2009-11-18,22.0,19.0,14.5
2009-11-19,21.0,19.0,14.57
2009-11-20,22.0,19.0,14.7
2009-11-21,22.0,19.0,14.81
2009-11-22,22.0,19.0,14.706666666666667
2009-11-23,22.0,19.0,14.603333333333332
2009-11-24,22.0,17.0,14.5
2009-11-25,22.0,17.0,14.9
2009-11-26,22.0,19.0,15.0
2009-11-27,22.0,17.0,15.12
2009-11-28,22.0,19.0,14.71
2009-11-29,22.0,19.0,14.756666666666668
2009-11-30,22.0,19.0,14.803333333333333
2009-12-01,22.0,19.0,14.85
2009-12-02,22.0,19.0,14.5
2009-12-03,22.0,19.0,14.74
2009-12-04,22.0,19.0,13.86
2009-12-05,22.0,19.0,14.05
2009-12-06,22.0,19.0,14.003333333333332
2009-12-07,22.0,19.0,13.956666666666667
2009-12-08,22.0,19.0,13.91
2009-12-09,22.0,19.0,14.4
2009-12-10,22.0,19.0,13.91
2009-12-11,22.0,19.0,13.97
2009-12-12,21.0,19.0,14.5
2009-12-13,22.0,19.0,14.3
2009-12-14,22.0,19.0,14.1
2009-12-15,21.0,19.0,13.9
2009-12-16,22.0,19.0,13.49
2009-12-17,21.0,19.0,14.22
2009-12-18,21.0,19.0,14.15
2009-12-19,22.0,19.0,13.8
2009-12-20,21.0,19.0,13.653333333333332
2009-12-21,21.0,19.0,13.506666666666668
2009-12-22,20.33333333333333,18.33333333333333,13.36
2009-12-23,19.666666666666668,17.666666666666668,13.71
2009-12-24,19.0,17.0,13.68
2009-12-25,19.0,16.0,13.64
2009-12-26,19.0,17.0,13.5
2009-12-27,19.0,17.0,13.266666666666667
2009-12-28,19.0,17.0,13.033333333333333
2009-12-29,19.0,17.0,12.8
2009-12-30,19.0,17.0,13.45
2009-12-31,19.0,17.0,13.48
2010-01-01,19.0,17.0,12.7
2010-01-02,19.0,17.0,12.75
2010-01-03,19.0,15.5,13.02
2010-01-04,19.0,16.5,13.29
2010-01-05,17.0,15.0,13.56
2010-01-06,19.0,15.0,13.19
2010-01-07,19.0,15.0,13.24
2010-01-08,19.0,15.0,13.28
2010-01-09,13.0,11.0,13.4
2010-01-10,13.0,15.0,13.506666666666668
2010-01-11,13.0,15.0,13.613333333333333
2010-01-12,13.0,15.0,13.72
2010-01-13,13.0,11.0,13.7
2010-01-14,13.0,11.0,13.68
2010-01-15,15.0,11.0,13.66
2010-01-16,13.0,11.0,13.64
2010-01-17,15.0,11.0,13.62
2010-01-18,13.0,11.0,13.6
2010-01-19,13.0,11.0,13.58
2010-01-20,13.0,11.0,13.79
2010-01-21,13.0,11.0,13.0
2010-01-22,13.0,11.0,13.3
2010-01-23,13.0,11.0,13.68
2010-01-24,13.0,11.0,13.634
2010-01-25,13.0,9.0,13.588
2010-01-26,16.5,9.0,13.542
2010-01-27,15.0,9.0,13.496
2010-01-28,15.0,11.0,13.45
2010-01-29,15.0,9.0,13.26
2010-01-30,15.0,11.0,13.25
2010-01-31,15.0,11.0,13.24
2010-02-01,15.0,11.0,13.23
2010-02-02,15.0,11.0,13.22
2010-02-03,15.0,11.0,13.21
2010-02-04,15.0,11.0,13.2
2010-02-05,15.0,11.0,13.04
2010-02-06,15.0,11.0,13.18
2010-02-07,15.0,11.0,13.24
2010-02-08,15.0,11.0,13.3
2010-02-09,15.0,10.333333333333332,13.36
2010-02-10,15.0,9.666666666666666,13.42
2010-02-11,14.5,9.0,13.48
2010-02-12,15.0,9.0,13.604
2010-02-13,15.0,9.0,13.728
2010-02-14,15.0,9.0,13.852
2010-02-15,15.0,9.0,13.976
2010-02-16,15.0,9.0,14.1
2010-02-17,15.0,8.5,14.25
2010-02-18,15.0,9.0,13.91
2010-02-19,15.0,8.5,13.42
2010-02-20,15.0,8.5,14.84
2010-02-21,15.0,8.5,14.47
2010-02-22,15.0,8.5,14.1
2010-02-23,15.0,8.5,13.73
2010-02-24,15.0,8.5,13.36
2010-02-25,15.0,8.5,12.99
2010-02-26,15.0,8.5,12.62
2010-02-27,15.0,8.5,12.55
2010-02-28,15.0,8.5,12.4875
2010-03-01,15.0,8.5,12.425
2010-03-02,15.0,8.5,12.3625
2010-03-03,15.0,8.5,12.3
2010-03-04,15.0,8.5,12.2
2010-03-05,15.0,8.5,11.99
2010-03-06,15.0,8.5,11.5
2010-03-07,15.0,8.5,11.666666666666668
2010-03-08,15.0,8.5,11.833333333333332
2010-03-09,15.0,8.5,12.0
2010-03-10,15.0,8.5,11.5
2010-03-11,15.0,8.5,11.6
2010-03-12,14.0,8.0,10.83
2010-03-13,14.0,8.0,11.28
2010-03-14,14.0,8.0,11.273333333333332
2010-03-15,16.0,8.0,11.266666666666667
2010-03-16,15.0,7.0,11.26
2010-03-17,14.0,8.0,11.95
2010-03-18,12.0,6.0,11.49
2010-03-19,12.0,6.0,10.95
2010-03-20,12.0,6.0,11.71
2010-03-21,12.0,6.0,11.735
2010-03-22,10.0,6.0,11.76
2010-03-23,12.0,6.0,11.785
2010-03-24,12.0,6.0,11.81
2010-03-25,12.0,6.0,11.833333333333332
2010-03-26,12.0,6.0,11.856666666666667
2010-03-27,12.0,6.0,11.88
2010-03-28,12.0,6.0,11.903333333333332
2010-03-29,12.0,6.0,11.926666666666668
2010-03-30,12.0,6.0,11.95
2010-03-31,12.0,8.0,11.8275
2010-04-01,12.0,6.0,11.705
2010-04-02,10.0,6.0,11.5825
2010-04-03,10.0,8.0,11.46
2010-04-04,12.0,8.0,11.37
2010-04-05,12.0,8.0,11.28
2010-04-06,10.0,6.0,11.19
2010-04-07,12.0,8.0,10.8
2010-04-08,10.0,8.0,10.71
2010-04-09,10.0,8.0,11.27
2010-04-10,10.0,8.0,11.81
2010-04-11,10.0,8.0,12.016666666666667
2010-04-12,12.0,6.0,12.223333333333333
2010-04-13,12.0,8.0,12.43
2010-04-14,10.0,7.0,12.15
2010-04-15,10.0,7.0,12.0
2010-04-16,10.0,7.0,11.96
2010-04-17,10.0,7.0,11.84
2010-04-18,10.0,7.0,11.723333333333333
2010-04-19,10.0,7.0,11.606666666666667
2010-04-20,10.0,7.0,11.49
2010-04-21,12.0,7.0,11.51
2010-04-22,10.0,7.0,11.646666666666668
2010-04-23,10.0,8.0,11.783333333333333
2010-04-24,10.0,9.0,11.92
2010-04-25,10.0,10.0,11.893333333333333
2010-04-26,10.0,10.0,11.866666666666667
2010-04-27,10.0,10.0,11.84
2010-04-28,10.0,10.0,11.4
2010-04-29,10.0,10.0,11.52
2010-04-30,10.0,10.0,11.81
2010-05-01,10.0,10.0,11.8475
2010-05-02,10.0,10.0,11.885
2010-05-03,10.0,10.0,11.9225
2010-05-04,10.0,10.0,11.96
2010-05-05,10.0,10.0,11.4
2010-05-06,10.0,10.0,11.48
2010-05-07,8.0,10.0,11.56
2010-05-08,10.0,10.0,11.59
2010-05-09,10.0,10.0,11.57
2010-05-10,10.0,10.0,11.55
2010-05-11,10.0,10.0,11.53
2010-05-12,10.0,10.0,11.43
2010-05-13,10.0,10.0,11.6
2010-05-14,10.0,10.0,11.51
2010-05-15,10.0,10.0,11.65
2010-05-16,8.0,10.0,11.596666666666668
2010-05-17,10.0,10.0,11.543333333333333
2010-05-18,10.0,10.0,11.49
2010-05-19,10.0,10.0,12.0
2010-05-20,10.0,10.0,11.65
2010-05-21,10.0,10.0,11.55
2010-05-22,8.0,10.0,11.95
2010-05-23,8.0,10.0,11.966666666666667
2010-05-24,10.0,10.0,11.983333333333333
2010-05-25,8.0,10.0,12.0
2010-05-26,8.0,10.0,11.5
2010-05-27,8.0,10.0,11.96
2010-05-28,8.0,8.0,12.0
2010-05-29,8.0,10.0,12.08
2010-05-30,10.0,10.0,12.046666666666667
2010-05-31,18.0,10.0,12.013333333333332
2010-06-01,10.0,10.0,11.98
2010-06-02,10.0,10.0,12.55
2010-06-03,10.0,10.0,12.26
2010-06-04,10.0,10.0,12.4
2010-06-05,10.0,10.0,12.94
2010-06-06,10.0,10.0,12.583333333333332
2010-06-07,10.0,10.0,12.226666666666668
2010-06-08,10.0,10.0,11.87
2010-06-09,10.0,10.0,11.8
2010-06-10,10.0,10.0,12.18
2010-06-11,10.0,10.0,12.36
2010-06-12,10.0,10.0,12.25
2010-06-13,10.0,10.0,12.25
2010-06-14,10.0,10.0,12.25
2010-06-15,10.0,10.0,12.25
2010-06-16,10.0,10.0,12.31
2010-06-17,10.0,10.0,12.2
2010-06-18,10.0,10.0,12.3
2010-06-19,10.0,10.0,12.02
2010-06-20,10.0,10.0,12.026666666666667
2010-06-21,10.0,10.0,12.033333333333333
2010-06-22,10.0,10.0,12.04
2010-06-23,12.0,10.0,12.09
2010-06-24,10.0,10.0,11.9
2010-06-25,12.0,10.0,11.65
2010-06-26,12.0,10.0,11.7
2010-06-27,12.0,10.0,11.646666666666668
2010-06-28,12.0,10.0,11.593333333333332
2010-06-29,12.0,10.0,11.54
2010-06-30,12.0,10.0,11.6
2010-07-01,12.0,10.0,11.65
2010-07-02,12.0,10.0,11.85
2010-07-03,12.0,10.0,11.74
2010-07-04,12.0,10.0,11.705
2010-07-05,12.0,10.0,11.67
2010-07-06,12.0,10.0,11.635
2010-07-07,12.0,10.0,11.6
2010-07-08,12.0,10.0,11.67
2010-07-09,12.0,10.0,11.68
2010-07-10,12.0,10.0,11.65
2010-07-11,14.0,10.0,11.563333333333333
2010-07-12,14.0,10.0,11.476666666666668
2010-07-13,14.0,10.0,11.39
2010-07-14,14.0,10.0,11.64
2010-07-15,14.0,10.0,11.71
2010-07-16,12.0,10.0,11.65
2010-07-17,12.0,10.0,11.33
2010-07-18,12.0,10.0,11.403333333333332
2010-07-19,12.0,10.0,11.476666666666668
2010-07-20,12.0,10.0,11.55
2010-07-21,12.0,10.0,11.56
2010-07-22,14.0,10.0,11.55
2010-07-23,14.0,10.0,11.542
2010-07-24,14.0,10.0,11.534
2010-07-25,14.0,10.0,11.526
2010-07-26,14.0,10.0,11.518
2010-07-27,14.0,10.0,11.51
2010-07-28,14.0,10.0,11.69
2010-07-29,14.0,10.0,11.74
2010-07-30,14.0,10.0,11.4
2010-07-31,14.0,10.0,11.63
2010-08-01,14.0,10.0,11.626
2010-08-02,14.0,10.0,11.622
2010-08-03,14.0,10.0,11.618
2010-08-04,14.0,10.0,11.614
2010-08-05,14.0,10.0,11.61
2010-08-06,14.0,10.0,11.48
2010-08-07,14.0,10.0,11.5
2010-08-08,14.0,10.0,11.53
2010-08-09,14.0,10.0,11.56
2010-08-10,14.0,10.0,11.59
2010-08-11,14.0,10.0,11.54
2010-08-12,14.0,10.0,11.6
2010-08-13,14.0,10.0,11.38
2010-08-14,14.0,10.0,11.4
