date,Apple,Banana,Rice
2008-07-13,80.0,7.0,15.0
2008-07-14,80.0,7.0,15.0
2008-07-15,80.0,7.0,15.0
2008-07-16,90.0,7.0,15.0
2008-07-17,70.0,7.0,15.6
2008-07-18,60.0,7.0,15.6
2008-07-19,70.0,6.5,15.6
2008-07-20,76.0,6.5,15.6
2008-07-21,82.0,6.5,15.6
2008-07-22,88.0,6.5,15.6
2008-07-23,90.0,6.666666666666666,15.6
2008-07-24,60.0,6.833333333333334,15.6
2008-07-25,60.0,7.0,15.6
2008-07-26,13.5,7.0,15.6
2008-07-27,15.0,7.0,15.6
2008-07-28,16.5,7.0,15.6
2008-07-29,18.0,7.0,15.6
2008-07-30,19.0,7.0,15.85
2008-07-31,18.0,7.0,15.85
2008-08-01,19.0,7.0,15.85
2008-08-02,18.0,7.0,15.85
2008-08-03,19.33333333333333,7.0,15.85
2008-08-04,20.666666666666664,7.0,15.85
2008-08-05,22.0,7.0,15.85
2008-08-06,22.0,7.0,15.983333333333334
2008-08-07,20.0,7.0,16.116666666666667
2008-08-08,20.0,7.0,16.25
2008-08-09,20.0,7.0,16.2375
2008-08-10,20.0,7.0,16.225
2008-08-11,20.0,7.0,16.2125
2008-08-12,20.0,7.0,16.2
2008-08-13,20.0,7.0,16.95
2008-08-14,22.0,7.0,16.95
2008-08-15,22.0,7.0,16.91
2008-08-16,22.0,7.0,16.869999999999997
2008-08-17,22.0,7.0,16.83
2008-08-18,22.0,7.0,16.79
2008-08-19,22.0,7.0,16.75
2008-08-20,18.0,6.0,16.75
2008-08-21,20.0,7.0,16.75
2008-08-22,20.0,6.0,16.75
2008-08-23,20.5,6.125,16.75
2008-08-24,21.0,6.25,16.75
2008-08-25,21.5,6.375,16.75
2008-08-26,22.0,6.5,16.75
2008-08-27,26.333333333333336,6.0,16.75
2008-08-28,30.666666666666664,6.0,16.75
2008-08-29,35.0,6.0,16.75
2008-08-30,35.0,6.0,16.75
2008-08-31,36.66666666666666,6.0,16.8
2008-09-01,38.333333333333336,6.0,16.85
2008-09-02,40.0,6.0,16.9
2008-09-03,38.66666666666666,6.0,16.85
2008-09-04,37.333333333333336,6.0,16.8
2008-09-05,36.0,6.0,16.75
2008-09-06,35.0,6.0,16.75
2008-09-07,35.0,6.0,16.75
2008-09-08,35.0,6.0,16.75
2008-09-09,35.0,6.0,16.75
2008-09-10,34.0,6.0,16.75
2008-09-11,35.0,6.0,16.75
2008-09-12,35.0,6.0,16.5
2008-09-13,35.0,6.0,16.557692307692307
2008-09-14,35.0,6.0,16.615384615384613
2008-09-15,35.0,6.0,16.67307692307692
2008-09-16,35.0,6.0,16.73076923076923
2008-09-17,35.0,6.0555555555555545,16.78846153846154
2008-09-18,35.0,6.111111111111112,16.846153846153847
2008-09-19,35.0,6.166666666666666,16.903846153846153
2008-09-20,35.0,6.222222222222222,16.96153846153846
2008-09-21,35.0,6.277777777777778,17.019230769230766
2008-09-22,35.0,6.333333333333334,17.07692307692308
2008-09-23,35.0,6.388888888888888,17.134615384615387
2008-09-24,35.0,6.4444444444444455,17.192307692307693
2008-09-25,35.0,6.5,17.25
2008-09-26,35.0,6.5,17.25
2008-09-27,35.0,5.9,17.25
2008-09-28,35.0,6.05,17.25
2008-09-29,35.0,6.2,17.25
2008-09-30,35.0,6.35,17.25
2008-10-01,35.0,6.5,17.25
2008-10-02,35.333333333333336,6.5,17.25
2008-10-03,35.666666666666664,6.5,17.25
2008-10-04,36.0,6.5,17.25
2008-10-05,36.66666666666666,6.466666666666666,17.25
2008-10-06,37.333333333333336,6.433333333333334,17.25
2008-10-07,38.0,6.4,17.25
2008-10-08,37.428571428571416,6.357142857142858,17.25
2008-10-09,36.85714285714286,6.314285714285713,17.25
2008-10-10,36.285714285714285,6.2714285714285705,17.25
2008-10-11,35.714285714285715,6.2285714285714295,17.25
2008-10-12,35.14285714285714,6.185714285714287,17.25
2008-10-13,34.57142857142857,6.142857142857142,17.25
2008-10-14,34.0,6.1,17.25
2008-10-15,33.0,6.4,17.25
2008-10-16,34.0,6.3,17.25
2008-10-17,33.0,6.5,16.5
2008-10-18,34.0,6.5,16.5
2008-10-19,33.333333333333336,6.466666666666666,16.5
2008-10-20,32.666666666666664,6.433333333333334,16.5
2008-10-21,32.0,6.4,16.5
2008-10-22,33.0,6.8,16.5
2008-10-23,35.0,6.2,16.5
2008-10-24,34.0,6.1,16.5
2008-10-25,32.0,6.0,16.5
2008-10-26,32.666666666666664,6.0,16.5
2008-10-27,33.333333333333336,6.0,16.5
2008-10-28,34.0,6.0,16.5
2008-10-29,34.666666666666664,6.0,16.5
2008-10-30,35.333333333333336,6.0,16.5
2008-10-31,36.0,6.0,16.5
2008-11-01,35.5,6.05,16.5
2008-11-02,35.0,6.1,16.5
2008-11-03,34.5,6.15,16.5
2008-11-04,34.0,6.2,16.5
2008-11-05,34.0,6.1,16.5
2008-11-06,35.0,6.0,16.5
2008-11-07,38.0,6.5,16.5
2008-11-08,38.0,6.425,16.5
2008-11-09,38.0,6.35,16.5
2008-11-10,38.0,6.275,16.5
2008-11-11,38.0,6.2,16.5
2008-11-12,40.0,6.1,16.5
2008-11-13,37.0,6.4,16.5
2008-11-14,40.0,6.5,16.5
2008-11-15,40.5,6.55,16.5
2008-11-16,41.0,6.6,16.5
2008-11-17,41.5,6.65,16.5
2008-11-18,42.0,6.7,16.5
2008-11-19,40.0,7.0,16.5
2008-11-20,35.0,7.3,16.5
2008-11-21,42.0,7.0,16.5
2008-11-22,40.0,6.5,16.5
2008-11-23,40.0,6.36,16.5
2008-11-24,40.0,6.22,16.5
2008-11-25,40.0,6.08,16.5
2008-11-26,40.0,5.94,16.5
2008-11-27,40.0,5.8,16.5
2008-11-28,40.2,6.04,16.65
2008-11-29,40.4,6.28,16.8
2008-11-30,40.6,6.52,16.95
2008-12-01,40.8,6.76,17.1
2008-12-02,41.0,7.0,17.25
2008-12-03,42.0,6.4,17.25
2008-12-04,40.0,6.3,17.25
2008-12-05,44.0,6.0,17.25
2008-12-06,45.0,6.5,17.25
2008-12-07,44.8,6.5,17.1
2008-12-08,44.6,6.5,16.95
2008-12-09,44.4,6.5,16.8
2008-12-10,44.2,6.5,16.65
2008-12-11,44.0,6.5,16.5
2008-12-12,46.0,6.5,16.5
2008-12-13,45.5,6.625,16.5
2008-12-14,45.0,6.75,16.5
2008-12-15,44.5,6.875,16.5
2008-12-16,44.0,7.0,16.5
2008-12-17,45.0,6.8,16.5
2008-12-18,45.0,6.7703703703703715,16.564814814814817
2008-12-19,45.0,6.7407407407407405,16.62962962962963
2008-12-20,45.0,6.711111111111111,16.694444444444446
2008-12-21,45.0,6.681481481481482,16.75925925925926
2008-12-22,45.0,6.651851851851853,16.824074074074076
2008-12-23,45.0,6.622222222222222,16.88888888888889
2008-12-24,45.0,6.592592592592593,16.953703703703702
2008-12-25,45.0,6.562962962962962,17.01851851851852
2008-12-26,45.0,6.533333333333334,17.083333333333336
2008-12-27,45.0,6.503703703703703,17.148148148148145
2008-12-28,45.0,6.474074074074074,17.212962962962962
2008-12-29,45.0,6.4444444444444455,17.27777777777778
2008-12-30,45.0,6.414814814814815,17.34259259259259
2008-12-31,45.0,6.3851851851851835,17.40740740740741
2009-01-01,45.0,6.355555555555554,17.47222222222222
2009-01-02,45.0,6.325925925925926,17.537037037037038
2009-01-03,45.0,6.296296296296298,17.601851851851855
2009-01-04,45.0,6.2666666666666675,17.666666666666664
2009-01-05,45.0,6.237037037037037,17.73148148148148
2009-01-06,45.0,6.207407407407408,17.796296296296298
2009-01-07,45.0,6.177777777777778,17.861111111111107
2009-01-08,45.0,6.148148148148147,17.925925925925924
2009-01-09,45.0,6.118518518518518,17.99074074074074
2009-01-10,45.0,6.0888888888888895,18.055555555555557
2009-01-11,45.0,6.0592592592592585,18.120370370370367
2009-01-12,45.0,6.029629629629628,18.185185185185183
2009-01-13,45.0,6.0,18.25
2009-01-14,45.0,6.0,18.25
2009-01-15,45.0,6.0,18.25
2009-01-16,45.0,6.0,18.25
2009-01-17,45.0,6.5,18.25
2009-01-18,45.0,6.4,18.25
2009-01-19,45.0,6.3,18.25
2009-01-20,45.0,6.2,18.25
2009-01-21,46.0,6.0,18.25
2009-01-22,45.0,6.8,18.25
2009-01-23,45.0,6.4,18.25
2009-01-24,45.0,6.5,18.25
2009-01-25,44.5,6.375,18.25
2009-01-26,44.0,6.25,18.25
2009-01-27,43.5,6.125,18.25
2009-01-28,43.0,6.0,18.25
2009-01-29,34.0,6.5,18.75
2009-01-30,45.0,6.4,18.75
2009-01-31,44.0,6.7,18.75
2009-02-01,44.33333333333333,6.633333333333334,18.75
2009-02-02,44.66666666666667,6.566666666666666,18.75
2009-02-03,45.0,6.5,18.75
2009-02-04,50.0,6.2,18.75
2009-02-05,49.0,6.5,18.75
2009-02-06,45.0,6.7,18.75
2009-02-07,48.0,6.4,18.75
2009-02-08,46.0,6.533333333333334,18.75
2009-02-09,44.0,6.666666666666666,18.75
2009-02-10,42.0,6.8,18.75
2009-02-11,43.0,6.7,18.75
2009-02-12,45.0,6.5,18.75
2009-02-13,46.0,6.8,18.75
2009-02-14,45.75,6.7,18.75
2009-02-15,45.5,6.6,18.75
2009-02-16,45.25,6.5,18.75
2009-02-17,45.0,6.4,18.75
2009-02-18,45.0,6.5,18.75
2009-02-19,44.0,6.7,18.75
2009-02-20,45.0,6.5,19.0
2009-02-21,45.0,6.7,19.3
2009-02-22,45.75,6.575,19.3
2009-02-23,46.5,6.45,19.3
2009-02-24,47.25,6.325,19.3
2009-02-25,48.0,6.2,19.3
2009-02-26,45.0,6.2,19.3
2009-02-27,46.0,6.0,19.3
2009-02-28,45.0,6.0,19.3
2009-03-01,45.0,6.066666666666666,19.3
2009-03-02,45.0,6.133333333333334,19.3
2009-03-03,45.0,6.2,19.3
2009-03-04,45.0,6.5,19.3
2009-03-05,48.0,6.5,19.3
2009-03-06,50.0,7.0,19.3
2009-03-07,45.0,6.8,19.3
2009-03-08,44.0,6.64,19.3
2009-03-09,43.0,6.48,19.3
2009-03-10,42.0,6.32,19.3
2009-03-11,41.0,6.16,19.3
2009-03-12,40.0,6.0,19.3
2009-03-13,45.0,6.5,19.3
2009-03-14,44.25,6.5,19.3
2009-03-15,43.5,6.5,19.3
2009-03-16,42.75,6.5,19.3
2009-03-17,42.0,6.5,19.3
2009-03-18,46.0,6.5,19.3
2009-03-19,35.0,6.5,19.3
2009-03-20,40.0,6.5,19.3
2009-03-21,38.0,6.5,19.3
2009-03-22,38.333333333333336,6.166666666666666,19.3
2009-03-23,38.66666666666666,5.833333333333334,19.3
2009-03-24,39.0,5.5,19.3
2009-03-25,36.0,6.5,19.3
2009-03-26,42.0,7.0,19.3
2009-03-27,40.8,6.9,19.3
2009-03-28,39.6,6.8,19.3
2009-03-29,38.4,6.7,19.3
2009-03-30,37.2,6.6,19.3
2009-03-31,36.0,6.5,19.3
2009-04-01,35.0,6.0,19.3
2009-04-02,36.0,6.5,19.3
2009-04-03,35.0,6.5,19.3
2009-04-04,35.0,6.5,19.3
2009-04-05,35.35714285714286,6.5,19.3
2009-04-06,35.714285714285715,6.5,19.3
2009-04-07,36.071428571428584,6.5,19.3
2009-04-08,36.428571428571416,6.5,19.3
2009-04-09,36.785714285714285,6.5,19.3
2009-04-10,37.14285714285714,6.5,19.05
2009-04-11,37.5,6.5,18.8
2009-04-12,37.85714285714286,6.5,18.55
2009-04-13,38.214285714285715,6.5,18.3
2009-04-14,38.571428571428584,6.5,18.05
2009-04-15,38.92857142857143,6.5,17.8
2009-04-16,39.285714285714285,6.5,17.55
2009-04-17,39.64285714285714,6.5,17.55
2009-04-18,40.0,6.5,17.55
2009-04-19,41.33333333333333,6.5,17.55
2009-04-20,42.66666666666667,6.5,17.55
2009-04-21,44.0,6.5,17.55
2009-04-22,45.0,6.5,17.55
2009-04-23,43.33333333333333,6.5,17.55
2009-04-24,41.66666666666667,6.5,17.55
2009-04-25,40.0,6.5,17.55
2009-04-26,40.8,6.5,17.55
2009-04-27,41.6,6.5,17.55
2009-04-28,42.4,6.5,17.55
2009-04-29,43.2,6.5,17.55
2009-04-30,44.0,7.0,17.55
2009-05-01,44.8,7.0,17.55
2009-05-02,45.6,7.0,17.55
2009-05-03,46.4,7.0,17.55
2009-05-04,47.2,7.0,17.55
2009-05-05,48.0,7.0,17.55
2009-05-06,45.0,7.0,17.55
2009-05-07,45.0,6.5,17.55
2009-05-08,45.0,6.5,17.55
2009-05-09,44.46153846153846,6.538461538461537,17.53
2009-05-10,43.92307692307693,6.5769230769230775,17.509999999999998
2009-05-11,43.38461538461538,6.615384615384616,17.490000000000002
2009-05-12,42.846153846153854,6.6538461538461515,17.47
2009-05-13,42.307692307692314,6.6923076923076925,17.45
2009-05-14,41.769230769230774,6.730769230769232,17.43
2009-05-15,41.230769230769226,6.769230769230768,17.41
2009-05-16,40.692307692307686,6.807692307692308,17.39
2009-05-17,40.153846153846146,6.8461538461538485,17.369999999999997
2009-05-18,39.615384615384606,6.884615384615384,17.35
2009-05-19,39.07692307692307,6.9230769230769225,17.33
2009-05-20,38.53846153846154,6.961538461538463,17.310000000000002
2009-05-21,38.0,7.0,17.29
2009-05-22,40.0,7.0,17.27
2009-05-23,41.0,7.0,17.25
2009-05-24,42.0,6.833333333333334,17.25
2009-05-25,43.0,6.666666666666666,17.25
2009-05-26,44.0,6.5,17.25
2009-05-27,40.0,6.5,17.0
2009-05-28,38.0,6.5,17.0
2009-05-29,45.0,6.5,17.0
2009-05-30,50.0,6.5,17.0
2009-05-31,48.33333333333333,6.5,17.125
2009-06-01,46.66666666666667,6.5,17.25
2009-06-02,45.0,6.5,17.375
2009-06-03,40.0,6.5,17.375
2009-06-04,48.0,6.5,17.25
2009-06-05,45.0,6.5,17.25
2009-06-06,40.0,6.5,17.25
2009-06-07,40.0,6.5,17.25
2009-06-08,40.0,6.5,17.25
2009-06-09,40.0,6.5,17.25
2009-06-10,45.0,7.0,17.25
2009-06-11,45.0,6.5,17.25
2009-06-12,45.714285714285715,6.5,17.25
2009-06-13,46.42857142857143,6.5,17.25
2009-06-14,47.14285714285714,6.5,17.25
2009-06-15,47.85714285714285,6.5,17.25
2009-06-16,48.57142857142857,6.5,17.25
2009-06-17,49.28571428571429,6.5,17.25
2009-06-18,50.0,6.5,17.25
2009-06-19,50.0,6.5,17.25
2009-06-20,45.0,6.5,17.25
2009-06-21,45.0,6.5,17.25
2009-06-22,45.0,6.5,17.25
2009-06-23,45.0,6.5,17.25
2009-06-24,48.0,6.5,17.25
2009-06-25,45.0,6.5,17.25
2009-06-26,40.0,7.0,17.25
2009-06-27,45.0,6.5,17.25
2009-06-28,45.0,6.5,17.25
2009-06-29,45.0,6.5,17.25
2009-06-30,45.0,6.5,17.25
2009-07-01,48.0,6.5,17.25
2009-07-02,45.0,6.5,17.25
2009-07-03,40.0,6.5,17.25
2009-07-04,48.0,6.5,17.25
2009-07-05,47.0,6.5,17.25
2009-07-06,46.0,6.5,17.25
2009-07-07,45.0,6.5,17.25
2009-07-08,44.0,7.0,17.25
2009-07-09,45.0,7.0,17.25
2009-07-10,45.0,7.0,17.25
2009-07-11,43.75,7.0,17.25
2009-07-12,42.5,7.0,17.25
2009-07-13,41.25,7.0,17.25
2009-07-14,40.0,7.0,17.25
2009-07-15,40.0,6.5,17.25
2009-07-16,45.0,6.5,17.0
2009-07-17,48.0,6.5,17.0
2009-07-18,45.0,6.5,17.0
2009-07-19,45.0,6.5,17.0
2009-07-20,45.0,6.5,17.0
2009-07-21,45.0,6.5,17.0
2009-07-22,40.0,6.666666666666666,17.0
2009-07-23,40.0,6.833333333333334,17.0
2009-07-24,46.0,7.0,17.0
2009-07-25,50.0,6.5,17.0
2009-07-26,50.0,6.666666666666666,17.0
2009-07-27,50.0,6.833333333333334,17.0
2009-07-28,50.0,7.0,17.0
2009-07-29,55.0,7.0,17.0
2009-07-30,60.0,7.0,17.0
2009-07-31,57.0,6.9,17.0
2009-08-01,54.0,6.8,17.0
2009-08-02,51.0,6.7,17.0
2009-08-03,48.0,6.6,17.0
2009-08-04,45.0,6.5,17.0
2009-08-05,50.0,6.5,17.0
2009-08-06,45.0,6.5,17.0
2009-08-07,44.91803278688524,6.5,17.0
2009-08-08,44.8360655737705,6.5,17.0
2009-08-09,44.754098360655725,6.5,17.0
2009-08-10,44.67213114754099,6.5,17.0
2009-08-11,44.59016393442622,6.5,17.0
2009-08-12,44.50819672131147,6.5,17.0
2009-08-13,44.42622950819672,6.5,17.0
2009-08-14,44.34426229508197,6.5,17.0
2009-08-15,44.26229508196721,6.5,17.0
2009-08-16,44.180327868852466,6.5,17.0
2009-08-17,44.098360655737714,6.5,17.0
2009-08-18,44.016393442622956,6.5,17.0
2009-08-19,43.9344262295082,6.5,17.0
2009-08-20,43.85245901639344,6.5,17.0
2009-08-21,43.770491803278695,6.5,17.0
2009-08-22,43.68852459016394,6.5,17.0
2009-08-23,43.606557377049185,6.5,17.005555555555553
2009-08-24,43.524590163934434,6.5,17.011111111111113
2009-08-25,43.442622950819676,6.5,17.016666666666666
2009-08-26,43.360655737704924,6.5,17.022222222222222
2009-08-27,43.27868852459016,6.5,17.02777777777778
2009-08-28,43.19672131147541,6.5,17.03333333333333
2009-08-29,43.114754098360656,6.5,16.53888888888889
2009-08-30,43.032786885245905,6.5,16.711111111111112
2009-08-31,42.950819672131146,6.5,16.883333333333333
2009-09-01,42.8688524590164,6.5,17.055555555555557
2009-09-02,42.786885245901644,6.5,17.06111111111111
2009-09-03,42.704918032786885,6.5,17.066666666666666
2009-09-04,42.622950819672134,6.5,17.072222222222223
2009-09-05,42.540983606557376,6.5,17.077777777777776
2009-09-06,42.459016393442624,6.5,17.083333333333336
2009-09-07,42.377049180327866,6.5,17.08888888888889
2009-09-08,42.295081967213115,6.5,17.094444444444445
2009-09-09,42.213114754098356,6.5,17.1
2009-09-10,42.13114754098361,6.5,17.105555555555558
2009-09-11,42.049180327868854,6.5,17.11111111111111
2009-09-12,41.967213114754095,6.5,17.116666666666667
2009-09-13,41.885245901639344,6.5,17.12222222222222
2009-09-14,41.803278688524586,6.5,17.12777777777778
2009-09-15,41.72131147540984,6.5,17.133333333333333
2009-09-16,41.639344262295076,6.5,17.13888888888889
2009-09-17,41.557377049180324,6.5,17.144444444444442
2009-09-18,41.475409836065566,6.5,17.15
2009-09-19,41.39344262295082,6.5,17.155555555555555
2009-09-20,41.31147540983606,6.5,17.16111111111111
2009-09-21,41.229508196721305,6.5,17.166666666666664
2009-09-22,41.14754098360656,6.5,17.172222222222224
2009-09-23,41.065573770491795,6.5,17.177777777777777
2009-09-24,40.983606557377044,6.5,17.183333333333334
2009-09-25,40.90163934426229,6.5,17.18888888888889
2009-09-26,40.819672131147534,6.5,17.194444444444443
2009-09-27,40.73770491803279,6.5,17.2
2009-09-28,40.65573770491803,6.5,17.205555555555556
2009-09-29,40.57377049180328,6.5,17.21111111111111
2009-09-30,40.49180327868853,6.5,17.21666666666667
2009-10-01,40.40983606557377,6.5,17.22222222222222
2009-10-02,40.327868852459005,6.5,17.227777777777778
2009-10-03,40.24590163934426,6.5,17.233333333333334
2009-10-04,40.1639344262295,6.5,17.238888888888887
2009-10-05,40.08196721311475,6.5,17.244444444444447
2009-10-06,40.0,6.5,17.25
2009-10-07,42.0,6.5,17.25
2009-10-08,48.0,6.5,17.25
2009-10-09,45.0,6.5,17.25
2009-10-10,45.0,6.625,17.25
2009-10-11,45.0,6.75,17.25
2009-10-12,45.0,6.875,17.25
2009-10-13,45.0,7.0,17.25
2009-10-14,46.0,7.0,17.25
2009-10-15,47.0,7.0,17.25
2009-10-16,50.0,7.0,17.25
2009-10-17,50.0,7.0,17.25
2009-10-18,50.0,7.0,17.25
2009-10-19,50.0,7.0,17.25
2009-10-20,50.0,7.0,17.25
2009-10-21,50.0,7.0,17.25
2009-10-22,50.0,7.0,17.25
2009-10-23,50.0,7.0,17.25
2009-10-24,50.0,7.0,17.25
2009-10-25,50.0,7.0,17.333333333333336
2009-10-26,50.0,7.0,17.416666666666664
2009-10-27,50.0,7.0,17.5
2009-10-28,45.0,7.5,17.5
2009-10-29,44.0,7.0,17.5
2009-10-30,50.0,7.0,17.5
2009-10-31,55.0,7.0,17.5
2009-11-01,51.66666666666667,7.0,17.5
2009-11-02,48.33333333333333,7.0,17.5
2009-11-03,45.0,7.0,17.5
2009-11-04,44.0,7.5,17.5
2009-11-05,44.33333333333333,7.333333333333334,17.5
2009-11-06,44.66666666666667,7.166666666666666,17.5
2009-11-07,45.0,7.0,17.5
2009-11-08,45.0,7.0,17.5
2009-11-09,45.0,7.0,17.5
2009-11-10,45.0,7.0,17.5
2009-11-11,50.0,7.0,17.5
2009-11-12,50.0,7.0,17.5
2009-11-13,55.0,7.0,17.5
2009-11-14,54.66666666666667,6.916666666666666,17.5
2009-11-15,54.33333333333333,6.833333333333334,17.5
2009-11-16,54.0,6.75,17.5
2009-11-17,53.66666666666667,6.666666666666666,17.5
2009-11-18,53.33333333333333,6.583333333333334,17.5
2009-11-19,53.0,6.5,17.5
2009-11-20,50.0,7.0,17.5
2009-11-21,50.0,7.0,17.5
2009-11-22,51.0,7.0,17.5
2009-11-23,52.0,7.0,17.5
2009-11-24,53.0,7.0,17.5
2009-11-25,55.0,7.0,17.5
2009-11-26,50.0,7.0,17.5
2009-11-27,54.0,7.0,17.9
2009-11-28,53.75,7.0,17.8
2009-11-29,53.5,7.0,17.7
2009-11-30,53.25,7.0,17.6
2009-12-01,53.0,7.0,17.5
2009-12-02,55.0,7.0,19.0
2009-12-03,53.0,6.8,19.0
2009-12-04,55.0,7.0,19.0
2009-12-05,55.0,7.0,19.0
2009-12-06,51.66666666666667,6.833333333333334,19.0
2009-12-07,48.33333333333333,6.666666666666666,19.0
2009-12-08,45.0,6.5,19.0
2009-12-09,50.0,7.0,19.0
2009-12-10,50.0,7.5,19.0
2009-12-11,45.0,7.0,19.0
2009-12-12,46.25,7.0,19.0
2009-12-13,47.5,7.0,19.0
2009-12-14,48.75,7.0,19.0
2009-12-15,50.0,7.0,19.0
2009-12-16,45.0,7.0,19.0
2009-12-17,40.0,7.0,19.0
2009-12-18,45.0,7.0,19.0
2009-12-19,40.0,6.6,19.0
2009-12-20,41.66666666666667,6.7333333333333325,19.0
2009-12-21,43.33333333333333,6.866666666666666,19.0
2009-12-22,45.0,7.0,19.0
2009-12-23,45.0,7.0,19.0
2009-12-24,50.0,7.0,18.0
2009-12-25,50.0,6.916666666666666,18.0
2009-12-26,50.0,6.833333333333334,18.0
2009-12-27,50.0,6.75,18.0
2009-12-28,50.0,6.666666666666666,18.0
2009-12-29,50.0,6.583333333333334,18.0
2009-12-30,50.0,6.5,18.0
2009-12-31,45.0,6.5,18.0
2010-01-01,53.0,6.5,18.0
2010-01-02,47.0,6.5,18.0
2010-01-03,48.0,6.666666666666666,18.0
2010-01-04,49.0,6.833333333333334,18.0
2010-01-05,50.0,7.0,18.0
2010-01-06,45.0,7.0,18.0
2010-01-07,50.0,7.0,18.0
2010-01-08,48.0,7.0,18.0
2010-01-09,48.5,7.125,18.0
2010-01-10,49.0,7.25,18.0
2010-01-11,49.5,7.375,18.0
2010-01-12,50.0,7.5,18.0
2010-01-13,48.75,7.375,18.0
2010-01-14,47.5,7.25,18.0
2010-01-15,46.25,7.125,18.0
2010-01-16,45.0,7.0,18.0
2010-01-17,45.0,7.0,18.0
2010-01-18,45.0,7.0,18.0
2010-01-19,45.0,7.0,18.0
2010-01-20,45.0,7.0,18.0
2010-01-21,45.0,7.5,18.0
2010-01-22,50.0,7.0,18.0
2010-01-23,45.0,7.0,18.0
2010-01-24,46.0,7.0,18.0
2010-01-25,47.0,7.0,18.0
2010-01-26,48.0,7.0,18.0
2010-01-27,49.0,7.0,18.0
2010-01-28,50.0,7.0,18.0
2010-01-29,51.0,7.2,18.0
2010-01-30,55.0,7.0,18.0
2010-01-31,55.0,7.0,18.0
2010-02-01,55.0,7.0,18.0
2010-02-02,55.0,7.0,18.0
2010-02-03,50.0,7.0,18.0
2010-02-04,50.0,7.0,18.0
2010-02-05,55.0,7.0,18.0
2010-02-06,55.0,7.0,18.0
2010-02-07,51.66666666666667,7.0,18.0
2010-02-08,48.33333333333333,7.0,18.0
2010-02-09,45.0,7.0,18.0
2010-02-10,50.0,7.0,18.0
2010-02-11,45.0,7.0,18.0
2010-02-12,47.0,7.0,18.0
2010-02-13,49.0,7.0,18.0
2010-02-14,51.0,7.0,18.0
2010-02-15,53.0,7.0,18.0
2010-02-16,55.0,7.0,18.0
2010-02-17,60.0,6.5,18.0
2010-02-18,60.0,6.5,18.0
2010-02-19,55.0,6.5,18.0
2010-02-20,60.0,6.5,18.0
2010-02-21,58.66666666666667,6.5,17.916666666666664
2010-02-22,57.33333333333333,6.5,17.833333333333336
2010-02-23,56.0,6.5,17.75
2010-02-24,55.875,6.5,17.75
2010-02-25,55.75,6.5,17.75
2010-02-26,55.625,6.5,17.75
2010-02-27,55.5,6.5,17.75
2010-02-28,55.375,6.5,17.75
2010-03-01,55.25,6.5,17.75
2010-03-02,55.125,6.5,17.75
2010-03-03,55.0,6.5,17.75
2010-03-04,55.0,6.5,17.75
2010-03-05,56.0,6.5,17.75
2010-03-06,50.0,6.5,17.75
2010-03-07,51.66666666666667,6.5,17.75
2010-03-08,53.33333333333333,6.5,17.75
2010-03-09,55.0,6.5,17.75
2010-03-10,50.0,6.5,17.75
2010-03-11,55.0,6.5,17.75
2010-03-12,50.0,6.5,17.75
2010-03-13,50.0,6.5,17.75
2010-03-14,50.0,6.5,17.75
2010-03-15,50.0,6.5,17.75
2010-03-16,50.0,6.5,17.75
2010-03-17,50.0,6.5,17.75
2010-03-18,50.0,6.5,17.75
2010-03-19,51.0,6.0,17.75
2010-03-20,50.0,6.5,17.75
2010-03-21,51.66666666666667,6.666666666666666,17.75
2010-03-22,53.33333333333333,6.833333333333334,17.75
2010-03-23,55.0,7.0,17.75
2010-03-24,55.0,6.5,17.75
2010-03-25,55.0,6.5,17.75
2010-03-26,54.0,6.5,17.75
2010-03-27,53.0,6.5,17.75
2010-03-28,51.4,6.4,17.75
2010-03-29,49.8,6.3,17.75
2010-03-30,48.2,6.2,17.75
2010-03-31,46.6,6.1,17.75
2010-04-01,45.0,6.0,17.75
2010-04-02,45.0,6.1,17.75
2010-04-03,45.0,6.2,17.75
2010-04-04,45.0,6.3,17.75
2010-04-05,45.0,6.4,17.75
2010-04-06,45.0,6.5,17.75
2010-04-07,45.0,6.0,17.75
2010-04-08,45.0,6.0,17.75
2010-04-09,40.0,6.0,17.75
2010-04-10,40.0,6.25,17.5625
2010-04-11,40.0,6.5,17.375
2010-04-12,40.0,6.75,17.1875
2010-04-13,40.0,7.0,17.0
2010-04-14,40.0,6.666666666666666,17.0
2010-04-15,40.0,6.333333333333334,17.0
2010-04-16,40.0,6.0,17.0
2010-04-17,40.0,6.0,17.0
2010-04-18,40.0,6.166666666666666,17.0
2010-04-19,40.0,6.333333333333334,17.0
2010-04-20,40.0,6.5,17.0
2010-04-21,40.0,6.5,17.0
2010-04-22,40.0,6.5,17.0
2010-04-23,35.0,6.5,17.0
2010-04-24,40.0,6.5,17.0
2010-04-25,39.0,6.5,17.0
2010-04-26,38.0,6.5,17.0
2010-04-27,37.0,6.5,17.0
2010-04-28,44.0,6.5,17.0
2010-04-29,40.0,6.5,17.0
2010-04-30,40.0,6.5,17.0
2010-05-01,39.0,6.5,17.0
2010-05-02,38.0,6.5,17.0
2010-05-03,37.0,6.5,17.0
2010-05-04,36.0,6.5,17.0
2010-05-05,35.0,6.5,17.0
2010-05-06,36.0,6.5,17.0
2010-05-07,40.0,6.5,17.0
2010-05-08,39.0,6.5,17.0
