date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other
2009-08-30,12.583333333333332,14.0,12.30487804878049,12.7,9.336890243902438,14.234756097560975
2009-08-31,12.566666666666668,13.9,12.353658536585368,12.9,9.368292682926828,14.207317073170733
2009-09-01,12.55,13.8,12.402439024390244,13.1,9.399695121951222,14.17987804878049
2009-09-02,12.95,12.8,12.45121951219512,12.5,9.431097560975608,14.152439024390244
2009-09-03,12.65,13.5,12.5,12.87,9.4625,14.125
2009-09-04,12.5,13.75,12.54878048780488,12.93,9.49390243902439,14.097560975609756
2009-09-05,12.75,12.75,12.597560975609756,12.5,9.525304878048779,14.07012195121951
2009-09-06,12.666666666666668,13.15,12.646341463414632,12.693333333333333,9.55670731707317,14.042682926829267
2009-09-07,12.583333333333332,13.55,12.69512195121951,12.886666666666667,9.58810975609756,14.015243902439025
2009-09-08,12.5,13.95,12.74390243902439,13.08,9.619512195121949,13.98780487804878
2009-09-09,13.0,13.5,12.792682926829267,13.35,9.65091463414634,13.960365853658535
2009-09-10,13.25,13.75,12.841463414634145,13.5,9.682317073170733,13.932926829268293
2009-09-11,13.0,13.55,12.890243902439025,12.5,9.71371951219512,13.905487804878046
2009-09-12,13.1,13.55,12.939024390243905,13.0,9.745121951219513,13.878048780487804
2009-09-13,13.066666666666668,13.616666666666667,12.98780487804878,13.0,9.7765243902439,13.85060975609756
2009-09-14,13.033333333333333,13.683333333333332,13.036585365853655,13.0,9.807926829268293,13.823170731707316
2009-09-15,13.0,13.75,13.085365853658535,13.0,9.839329268292683,13.795731707317074
2009-09-16,13.0,15.3,13.134146341463413,13.0,9.870731707317072,13.768292682926829
2009-09-17,12.75,14.4,13.182926829268293,13.0,9.902134146341464,13.740853658536587
2009-09-18,12.75,14.9,13.23170731707317,12.0,9.933536585365852,13.71341463414634
2009-09-19,13.0,13.55,13.280487804878046,12.91,9.964939024390244,13.685975609756095
2009-09-20,12.975,13.4625,13.329268292682926,12.9325,9.996341463414634,13.658536585365852
2009-09-21,12.95,13.375,13.378048780487804,12.955,10.027743902439024,13.63109756097561
2009-09-22,12.925,13.2875,13.426829268292682,12.9775,10.059146341463414,13.603658536585364
2009-09-23,12.9,13.2,13.47560975609756,13.0,10.090548780487804,13.57621951219512
2009-09-24,13.25,13.8,13.52439024390244,12.0,10.121951219512196,13.54878048780488
2009-09-25,13.25,13.8,13.573170731707316,12.25,10.153353658536584,13.521341463414632
2009-09-26,13.0,14.4,13.621951219512193,12.75,10.184756097560976,13.49390243902439
2009-09-27,12.975,14.44,13.670731707317074,12.625,10.216158536585366,13.466463414634145
2009-09-28,12.95,14.48,13.719512195121954,12.5,10.247560975609755,13.439024390243905
2009-09-29,12.925,14.52,13.768292682926829,12.375,10.278963414634145,13.411585365853655
2009-09-30,12.9,14.56,13.817073170731707,12.25,10.310365853658537,13.384146341463413
2009-10-01,12.875,14.6,13.865853658536587,12.68,10.341768292682929,13.35670731707317
2009-10-02,12.85,14.64,13.914634146341465,12.5,10.373170731707317,13.329268292682926
2009-10-03,12.825,14.68,13.963414634146345,12.61,10.404573170731707,13.301829268292682
2009-10-04,12.8,14.72,14.01219512195122,12.49,10.435975609756095,13.27439024390244
2009-10-05,12.775,14.76,14.060975609756095,12.37,10.467378048780487,13.246951219512196
2009-10-06,12.75,14.8,14.109756097560975,12.25,10.498780487804881,13.219512195121954
2009-10-07,12.7,15.1,14.158536585365855,12.75,10.530182926829267,13.192073170731707
2009-10-08,13.0,15.8,14.207317073170733,13.25,10.561585365853658,13.164634146341465
2009-10-09,13.2,14.0,14.25609756097561,12.75,10.592987804878046,13.13719512195122
2009-10-10,13.0,14.0,14.30487804878049,12.5,10.62439024390244,13.109756097560975
2009-10-11,13.066666666666668,14.366666666666667,14.353658536585368,12.482,10.655792682926828,13.082317073170733
2009-10-12,13.133333333333333,14.733333333333333,14.402439024390244,12.464,10.687195121951222,13.05487804878049
2009-10-13,13.2,15.1,14.45121951219512,12.446,10.718597560975608,13.027439024390244
2009-10-14,13.85,15.65,14.5,12.428,10.75,13.0
2009-10-15,13.942307692307693,15.675,16.5,12.41,10.55,19.5
2009-10-16,14.034615384615385,15.7,15.6,12.643333333333333,10.6,17.5
2009-10-17,14.126923076923076,15.725,15.75,12.876666666666667,10.65,17.25
2009-10-18,14.21923076923077,15.75,15.883333333333333,13.11,10.733333333333333,17.166666666666668
2009-10-19,14.31153846153846,15.775,16.016666666666666,13.343333333333332,10.816666666666668,17.083333333333332
2009-10-20,14.403846153846155,15.8,16.15,13.576666666666668,10.9,17.0
2009-10-21,14.496153846153845,15.825,15.5,13.81,10.5,17.5
2009-10-22,14.588461538461535,15.85,16.15,13.11,10.6,16.0
2009-10-23,14.680769230769231,15.875,14.5,13.45,10.6,17.0
2009-10-24,14.773076923076925,15.9,14.766666666666667,13.75,10.97,17.5
2009-10-25,14.865384615384615,15.783333333333333,15.033333333333333,13.666666666666668,10.925999999999998,17.3
2009-10-26,14.957692307692305,15.666666666666668,15.3,13.583333333333332,10.882,17.1
2009-10-27,15.05,15.55,15.566666666666668,13.5,10.838,16.9
2009-10-28,14.85,17.5,15.833333333333332,13.0,10.794,16.7
2009-10-29,14.95,16.3,16.1,14.0,10.75,16.5
2009-10-30,15.0,16.75,16.25,14.0,10.75,13.0
2009-10-31,15.1875,17.0,16.65,14.5,10.95,16.0
2009-11-01,15.375,17.25,16.85,14.5,10.7,12.95
2009-11-02,15.5625,17.5,16.665,14.5,10.73,12.875
2009-11-03,15.75,17.75,16.48,14.5,10.76,12.8
2009-11-04,15.5,17.5,16.295,15.0,10.79,12.725
2009-11-05,15.8,17.0,16.11,16.12,10.82,12.65
2009-11-06,15.6,17.55,15.925,15.4,10.85,12.575
2009-11-07,15.7,17.3,15.74,15.5,10.88,12.5
2009-11-08,15.65,17.4,15.555,15.333333333333332,10.91,12.425
2009-11-09,15.6,17.5,15.37,15.166666666666668,10.94,12.35
2009-11-10,15.55,17.6,15.185,15.0,10.97,12.275
2009-11-11,15.2,17.45,15.0,15.0,11.0,12.2
2009-11-12,15.1,17.0,14.0,16.0,10.0,14.5
2009-11-13,15.3,15.95,14.333333333333332,15.25,10.0,15.133333333333333
2009-11-14,15.45,17.0,14.666666666666668,14.0,10.0,15.766666666666667
2009-11-15,15.383333333333333,17.1,15.0,14.0,10.0,16.4
2009-11-16,15.316666666666668,17.2,15.333333333333332,14.0,10.0,16.683333333333334
2009-11-17,15.25,17.3,15.666666666666668,14.0,10.0,16.96666666666667
2009-11-18,15.5,17.95,16.0,15.0,10.0,17.25
2009-11-19,15.75,16.5,15.65,15.5,10.0,17.8
2009-11-20,15.0,17.45,14.0,14.0,8.0,18.3
2009-11-21,15.4,18.4,14.083333333333332,15.0,7.8,17.941666666666666
2009-11-22,15.3,18.033333333333328,14.166666666666668,15.0,7.6,17.583333333333332
2009-11-23,15.2,17.666666666666668,14.25,15.0,7.4,17.225
2009-11-24,15.1,17.3,14.333333333333332,15.0,7.2,16.866666666666667
2009-11-25,15.3,18.3,14.416666666666668,15.0,7.0,16.508333333333333
2009-11-26,15.25,17.95,14.5,15.0,6.8,16.15
2009-11-27,14.9,18.4,14.583333333333332,14.75,6.6,15.791666666666668
2009-11-28,15.0125,18.4375,14.666666666666668,14.8125,6.4,15.433333333333332
2009-11-29,15.125,18.475,14.75,14.875,6.2,15.075
2009-11-30,15.2375,18.5125,14.833333333333332,14.9375,6.0,14.716666666666665
2009-12-01,15.35,18.55,14.916666666666668,15.0,7.4,14.358333333333333
2009-12-02,15.15,18.2,15.0,15.0,7.5,14.0
2009-12-03,15.15,16.5,14.5,15.5,7.0,15.0
2009-12-04,14.95,18.15,12.7,15.0,7.5,13.0
2009-12-05,15.0,17.55,13.06,15.0,7.36,14.6
2009-12-06,15.1,17.833333333333332,13.42,15.0,7.22,16.2
2009-12-07,15.2,18.116666666666667,13.78,15.0,7.08,17.8
2009-12-08,15.3,18.4,14.14,15.0,6.94,19.4
2009-12-09,15.2,18.5,14.5,15.0,6.8,21.0
2009-12-10,15.5,16.55,15.5,15.0,7.0,16.7
2009-12-11,15.4,16.8,14.6,15.0,6.0,15.5
2009-12-12,15.15,17.7,16.0,14.5,6.5,18.5
2009-12-13,15.183333333333332,17.633333333333333,15.65,15.0,6.275,17.225
2009-12-14,15.216666666666667,17.566666666666666,15.3,15.5,6.05,15.95
2009-12-15,15.25,17.5,14.95,16.0,5.825,14.675
2009-12-16,15.55,18.2,14.6,15.75,5.6,13.4
2009-12-17,15.3,17.3,13.6,16.76,6.0,17.0
2009-12-18,15.3,17.65,14.0,15.0,5.2,15.2
2009-12-19,15.55,17.0,14.5,17.0,5.3,13.0
2009-12-20,15.616666666666667,17.25,15.0,16.666666666666668,5.5,14.5
2009-12-21,15.683333333333332,17.5,15.833333333333332,16.333333333333332,5.433333333333334,13.836666666666668
2009-12-22,15.75,17.75,16.666666666666668,16.0,5.366666666666666,13.173333333333332
2009-12-23,15.0,17.55,17.5,15.25,5.3,12.51
2009-12-24,15.5,17.05,17.1825,16.25,5.225,12.8825
2009-12-25,15.541666666666668,16.983333333333334,16.865,15.91,5.15,13.255
2009-12-26,15.583333333333332,16.916666666666668,16.5475,15.12,5.075,13.6275
2009-12-27,15.625,16.85,16.23,15.08,5.0,14.0
2009-12-28,15.666666666666668,16.78333333333333,16.024,15.04,5.0,14.5
2009-12-29,15.708333333333332,16.71666666666667,15.818,15.0,5.0,15.0
2009-12-30,15.75,16.65,15.612,15.5,5.0,15.5
2009-12-31,15.6,17.7,15.406,15.0,5.0,16.0
2010-01-01,15.55,17.6,15.2,16.11,5.0,16.5
2010-01-02,15.7,17.0,15.5,15.62,5.12,18.5
2010-01-03,15.733333333333333,16.916666666666668,15.3,15.413333333333332,5.12,16.0
2010-01-04,15.766666666666667,16.833333333333332,15.2,15.206666666666667,5.1466666666666665,16.166666666666668
2010-01-05,15.8,16.75,15.1,15.0,5.173333333333334,16.333333333333332
2010-01-06,15.6,16.55,15.0,16.0,5.2,16.5
2010-01-07,15.65,17.8,15.66,15.0,5.5,14.5
2010-01-08,15.55,17.1,16.4,15.0,5.15,20.55
2010-01-09,16.0,16.8,16.2,16.0,5.071428571428573,19.63285714285714
2010-01-10,15.933333333333332,16.983333333333334,16.0,16.0,4.992857142857143,18.71571428571429
2010-01-11,15.866666666666667,17.166666666666668,15.8,16.0,4.914285714285715,17.798571428571428
2010-01-12,15.8,17.35,15.6,16.0,4.835714285714285,16.88142857142857
2010-01-13,15.85,17.1,15.4,15.892857142857142,4.757142857142857,15.964285714285715
2010-01-14,15.866666666666667,17.21666666666667,15.2,15.785714285714285,4.678571428571429,15.047142857142855
2010-01-15,15.883333333333333,17.333333333333332,15.0,15.678571428571427,4.6,14.13
2010-01-16,15.9,17.45,13.5,15.571428571428573,5.6,17.0
2010-01-17,15.933333333333332,17.25,14.0,15.464285714285715,5.0,13.5
2010-01-18,15.966666666666667,17.05,14.0,15.357142857142858,4.5,13.343333333333332
2010-01-19,16.0,16.85,14.0,15.25,5.0,13.186666666666667
2010-01-20,15.8,17.05,14.0,16.0,4.62,13.03
2010-01-21,15.95,16.9,14.0,15.0,4.7,15.2
2010-01-22,15.65,16.85,15.5,16.0,4.15,16.0
2010-01-23,15.55,16.7,15.0,16.0,4.5,13.7
2010-01-24,15.38,16.67,14.3,15.8,4.5,15.0
2010-01-25,15.21,16.64,14.366666666666667,15.6,4.666666666666667,15.833333333333332
2010-01-26,15.04,16.61,14.433333333333332,15.4,4.833333333333333,16.666666666666668
2010-01-27,14.87,16.58,14.5,15.2,5.0,17.5
2010-01-28,14.7,16.55,14.5,15.0,4.8,15.0
2010-01-29,14.3,16.65,14.5,15.0,4.5,13.8
2010-01-30,14.65,16.65,13.5,16.0,4.0,16.5
2010-01-31,14.516666666666667,16.616666666666667,14.5,15.833333333333332,4.3,16.0
2010-02-01,14.383333333333333,16.583333333333332,14.5,15.666666666666668,4.233333333333333,16.2
2010-02-02,14.25,16.55,14.5,15.5,4.166666666666667,16.4
2010-02-03,14.5,16.6,14.5,15.333333333333332,4.1,16.6
2010-02-04,14.65,17.05,14.5,15.166666666666668,4.0,16.6
2010-02-05,15.05,16.25,14.4,15.0,4.0,14.0
2010-02-06,15.2,16.25,14.3,15.0,4.0,14.13
2010-02-07,15.133333333333333,16.583333333333332,14.2,15.166666666666668,4.0,19.3
2010-02-08,15.066666666666668,16.916666666666668,14.3,15.333333333333332,4.0,17.866666666666667
2010-02-09,15.0,17.25,14.4,15.5,4.0,16.433333333333334
2010-02-10,14.4,17.05,14.5,15.0,4.0,15.0
2010-02-11,14.55,17.05,13.966666666666667,14.25,4.3,15.0
2010-02-12,14.54,17.04,13.433333333333332,14.4,4.3,16.0
2010-02-13,14.53,17.03,12.9,14.55,3.67,17.8
2010-02-14,14.52,17.02,14.2,14.7,4.25,20.0
2010-02-15,14.51,17.01,13.9,14.85,4.0,22.3
2010-02-16,14.5,17.0,13.6,15.0,3.75,24.6
2010-02-17,14.05,16.7,13.3,14.5,3.5,26.9
2010-02-18,14.4,15.75,12.5,14.5,3.6,17.56
2010-02-19,14.05,16.55,11.8,14.4,3.7,19.9
2010-02-20,13.75,17.0,12.5,14.3,4.0,17.65
2010-02-21,13.616666666666667,16.683333333333334,11.9,14.2,4.0,19.5
2010-02-22,13.483333333333333,16.366666666666667,11.9,14.1,3.9,18.8
2010-02-23,13.35,16.05,11.9,14.0,3.8,18.1
2010-02-24,14.2,15.45,11.9,14.0,3.7,17.4
2010-02-25,14.0,16.1,11.9,14.0,3.6,16.7
2010-02-26,14.25,15.85,11.9,13.0,3.5,16.0
2010-02-27,14.24,15.83,11.0,13.2,4.0,17.8
2010-02-28,14.23,15.81,11.0,13.4,3.7,18.5
2010-03-01,14.22,15.79,10.833333333333332,13.6,3.633333333333333,17.333333333333332
2010-03-02,14.21,15.77,10.666666666666668,13.8,3.566666666666667,16.166666666666668
2010-03-03,14.2,15.75,10.5,14.0,3.5,15.0
2010-03-04,14.75,18.35,11.2,13.35,3.7,14.8
2010-03-05,15.0,17.7,10.5,13.33,3.7,16.5
2010-03-06,14.3,19.0,10.7,13.31,3.16,15.0
2010-03-07,14.533333333333333,18.616666666666667,11.0,13.29,3.3,16.5
2010-03-08,14.766666666666667,18.233333333333334,11.166666666666668,13.27,3.233333333333333,16.0
2010-03-09,15.0,17.85,11.333333333333332,13.25,3.166666666666667,15.5
2010-03-10,14.5,18.4,11.5,13.0,3.1,15.0
2010-03-11,14.8,17.7,10.5,14.0,3.5,21.39
2010-03-12,14.3,18.0,10.25,13.5,3.0,13.5
2010-03-13,15.0,17.0,10.15,13.5,3.6,16.6
2010-03-14,14.833333333333332,17.333333333333332,10.266666666666667,13.5,3.58,15.733333333333333
2010-03-15,14.666666666666668,17.666666666666668,10.383333333333333,13.5,3.56,14.866666666666667
2010-03-16,14.5,18.0,10.5,13.5,3.54,14.0
2010-03-17,14.5,17.2,10.0,13.5,3.1,12.0
2010-03-18,14.25,16.55,9.75,13.5,3.25,13.0
2010-03-19,15.0,17.5,9.5,13.25,3.5,15.36
2010-03-20,14.95,17.05,9.5,13.0,3.63,12.0
2010-03-21,14.866666666666667,17.783333333333328,8.5,13.0,3.2,14.0
2010-03-22,14.783333333333333,18.516666666666666,8.733333333333334,13.0,3.1333333333333333,14.623333333333333
2010-03-23,14.7,19.25,8.966666666666667,13.0,3.066666666666667,15.246666666666668
2010-03-24,14.727272727272727,19.1,9.2,13.0,3.0,15.87
2010-03-25,14.754545454545456,18.95,8.5,13.0,3.12,21.8
2010-03-26,14.781818181818185,18.8,8.5,12.5,3.23,15.0
2010-03-27,14.80909090909091,18.65,8.5,12.0,3.284,14.714285714285715
2010-03-28,14.836363636363638,18.5,8.5,12.333333333333332,3.338,14.428571428571427
2010-03-29,14.863636363636365,18.35,8.5,12.666666666666668,3.392,14.142857142857142
2010-03-30,14.89090909090909,18.2,8.5,13.0,3.446,13.857142857142858
2010-03-31,14.918181818181818,18.05,8.5,13.0,3.5,13.571428571428573
2010-04-01,14.945454545454545,17.9,9.0,13.0,3.5,13.285714285714285
2010-04-02,14.972727272727273,17.75,9.0,13.0,3.5,13.0
2010-04-03,15.0,17.6,9.0,13.0,3.3,18.0
2010-04-04,14.75,17.733333333333334,9.0,12.87,3.3,12.5
2010-04-05,14.5,17.866666666666667,9.0,12.74,3.2,12.333333333333332
2010-04-06,14.25,18.0,9.0,12.61,3.1,12.166666666666668
2010-04-07,15.0,17.65,9.0,14.0,3.0,12.0
2010-04-08,14.8,17.0,9.0,13.5,3.5,15.0
2010-04-09,15.1,19.0,9.0,14.0,3.4,12.5
2010-04-10,15.1,16.5,8.94,14.25,3.42,13.0
2010-04-11,15.15,17.166666666666668,8.88,14.166666666666668,3.44,13.5
2010-04-12,15.2,17.833333333333332,8.82,14.083333333333332,3.46,14.0
2010-04-13,15.25,18.5,8.76,14.0,3.48,14.5
2010-04-14,15.0,18.166666666666668,8.7,13.666666666666668,3.5,15.0
2010-04-15,14.75,17.833333333333332,9.0,13.333333333333332,3.5,12.0
2010-04-16,14.5,17.5,8.5,13.0,3.5,13.5
2010-04-17,14.75,17.5,8.5,12.8,3.5,14.5
2010-04-18,14.65,17.25,8.5,13.133333333333333,3.7,13.0
2010-04-19,14.55,17.0,8.4,13.466666666666667,3.666666666666667,12.666666666666668
2010-04-20,14.45,16.75,8.3,13.8,3.633333333333333,12.333333333333332
2010-04-21,14.0,16.75,8.2,13.62,3.6,12.0
2010-04-22,15.3,17.25,8.5,14.05,3.5,15.0
2010-04-23,15.25,16.6,8.5,13.7,3.6,13.0
2010-04-24,15.1,16.75,8.5,14.0,3.5,12.0
2010-04-25,15.183333333333332,16.6,8.2,13.816666666666668,3.5,12.5
2010-04-26,15.266666666666667,16.45,8.133333333333333,13.633333333333333,3.5,12.5
2010-04-27,15.35,16.3,8.066666666666666,13.45,3.5,12.5
2010-04-28,15.25,17.0,8.0,12.1,3.5,12.5
2010-04-29,15.3,14.8,8.0,13.75,3.6,15.5
2010-04-30,13.5,17.25,7.5,14.0,3.7,11.5
2010-05-01,13.9375,17.0875,7.423076923076922,13.905,3.665384615384616,11.538461538461537
2010-05-02,14.375,16.925,7.3461538461538485,13.81,3.630769230769231,11.576923076923075
2010-05-03,14.8125,16.7625,7.269230769230768,13.715,3.5961538461538463,11.615384615384615
2010-05-04,15.25,16.6,7.1923076923076925,13.62,3.5615384615384613,11.653846153846155
2010-05-05,15.2,16.3,7.115384615384616,13.62,3.5269230769230764,11.692307692307693
2010-05-06,15.15,16.3,7.038461538461537,12.62,3.4923076923076923,11.730769230769232
2010-05-07,14.55,16.0,6.961538461538463,15.12,3.457692307692308,11.769230769230768
2010-05-08,14.65,16.75,6.884615384615384,13.5,3.423076923076924,11.807692307692307
2010-05-09,14.366666666666667,17.083333333333332,6.807692307692308,13.75,3.3884615384615384,11.846153846153845
2010-05-10,14.083333333333332,17.416666666666668,6.730769230769232,14.0,3.353846153846153,11.884615384615385
2010-05-11,13.8,17.75,6.6538461538461515,14.25,3.3192307692307685,11.923076923076925
2010-05-12,14.5,15.75,6.5769230769230775,13.5,3.2846153846153845,11.961538461538463
2010-05-13,14.75,15.05,6.5,12.0,3.25,12.0
2010-05-14,15.35,15.65,6.5,12.0,3.5,12.0
2010-05-15,14.85,13.4,6.0,13.5,3.6,14.5
2010-05-16,14.4,13.45,5.9,13.46,3.533333333333333,14.183333333333332
2010-05-17,13.95,13.5,5.8,13.42,3.466666666666667,13.866666666666667
2010-05-18,13.5,13.55,5.7,13.38,3.4,13.55
2010-05-19,14.0,16.3,5.6,13.37,3.333333333333333,13.233333333333333
2010-05-20,14.25,15.8,5.5,12.82,3.266666666666667,12.916666666666668
2010-05-21,14.4,15.0,5.4,13.95,3.2,12.6
2010-05-22,14.2,16.8,5.463157894736842,13.32,3.2421052631578946,12.7
2010-05-23,14.216666666666667,16.65,5.526315789473684,13.57,3.284210526315789,12.8
2010-05-24,14.233333333333333,16.5,5.589473684210527,13.82,3.3263157894736843,12.9
2010-05-25,14.25,16.35,5.652631578947369,14.07,3.3684210526315783,13.0
2010-05-26,15.0,16.25,5.715789473684209,14.0,3.4105263157894736,13.1
2010-05-27,14.3,15.0,5.778947368421052,14.0,3.452631578947368,13.2
2010-05-28,14.4,15.5,5.842105263157895,14.55,3.4947368421052634,13.3
2010-05-29,14.35,17.35,5.905263157894736,13.2,3.5368421052631582,13.4
2010-05-30,14.183333333333332,16.75,5.968421052631579,13.323333333333332,3.5789473684210527,13.5
2010-05-31,14.016666666666667,16.15,6.031578947368421,13.446666666666667,3.621052631578948,13.6
2010-06-01,13.85,15.55,6.094736842105264,13.57,3.6631578947368415,13.7
2010-06-02,15.3,18.15,6.157894736842105,13.75,3.7052631578947364,13.8
2010-06-03,15.3,17.233333333333334,6.221052631578948,13.87,3.747368421052632,13.9
2010-06-04,15.3,16.316666666666666,6.284210526315791,13.55,3.7894736842105265,14.0
2010-06-05,15.3,15.4,6.347368421052631,12.73,3.8315789473684214,14.1
2010-06-06,15.116666666666667,15.45,6.410526315789473,13.026666666666667,3.8736842105263154,14.2
2010-06-07,14.933333333333332,15.5,6.473684210526316,13.323333333333332,3.91578947368421,14.3
2010-06-08,14.75,15.55,6.5368421052631565,13.62,3.9578947368421047,14.4
2010-06-09,14.5,15.45,6.6,14.2,4.0,14.5
2010-06-10,14.9,15.2,6.457142857142856,13.75,3.957142857142857,14.357142857142858
2010-06-11,14.75,16.0,6.314285714285713,13.5,3.9142857142857146,14.214285714285715
2010-06-12,14.8,14.25,6.171428571428571,13.16,3.871428571428572,14.071428571428573
2010-06-13,14.533333333333333,15.833333333333332,6.0285714285714285,13.356666666666667,3.828571428571428,13.928571428571427
2010-06-14,14.266666666666667,17.416666666666668,5.885714285714285,13.553333333333333,3.7857142857142856,13.785714285714285
2010-06-15,14.0,19.0,5.742857142857143,13.75,3.7428571428571433,13.642857142857142
2010-06-16,11.95,11.95,5.6,13.62,3.7,13.5
2010-06-17,14.1,14.95,6.0,12.5,4.0,14.5
2010-06-18,14.15,16.65,6.0,13.0,4.0,14.166666666666668
2010-06-19,13.9,13.75,6.0,14.0,4.0,13.833333333333332
2010-06-20,13.92,13.85,6.0,14.0,4.0,13.5
2010-06-21,13.94,13.95,6.0,14.0,4.0,13.166666666666668
2010-06-22,13.96,14.05,6.0,14.0,4.0,12.833333333333332
2010-06-23,13.98,14.15,6.0,14.0,4.0,12.5
2010-06-24,14.0,14.25,6.0,13.75,3.8,12.5
2010-06-25,14.0,14.25,6.7,13.25,4.0,10.0
2010-06-26,13.5,14.3,6.5,13.0,4.0,11.5
2010-06-27,13.583333333333332,14.316666666666668,6.2,13.0,4.0,15.5
2010-06-28,13.666666666666668,14.333333333333332,6.466666666666666,13.0,4.066666666666666,14.333333333333332
2010-06-29,13.75,14.35,6.7333333333333325,13.0,4.133333333333333,13.166666666666668
2010-06-30,13.75,14.3,7.0,13.0,4.2,12.0
2010-07-01,13.65,13.55,7.0,13.0,4.0,14.0
2010-07-02,13.55,14.55,8.5,13.75,4.0,12.6
2010-07-03,13.5,13.5,9.0,12.25,4.0,12.8
2010-07-04,13.583333333333332,13.8,8.0,12.4375,4.0,12.5
2010-07-05,13.666666666666668,14.1,8.25,12.625,4.0,12.5
2010-07-06,13.75,14.4,8.5,12.8125,4.0,12.5
2010-07-07,14.0,15.25,8.75,13.0,4.0,12.5
2010-07-08,13.5,14.3,9.0,13.0,4.0,12.5
2010-07-09,13.5,14.3,8.5,12.0,4.0,14.0
2010-07-10,13.8,13.9,7.6,13.75,4.0,11.0
2010-07-11,13.55,13.5,7.5,13.833333333333332,4.0,11.5
2010-07-12,13.3,13.1,7.666666666666666,13.916666666666668,4.0,11.166666666666668
2010-07-13,13.05,12.7,7.833333333333334,14.0,4.0,10.833333333333332
2010-07-14,13.15,17.35,8.0,13.4,4.0,10.5
2010-07-15,13.3,14.85,7.7,13.0,4.0,13.5
2010-07-16,14.1,14.35,7.0,13.25,4.0,10.3
2010-07-17,13.85,14.1625,7.5,13.0,4.0,13.5
2010-07-18,13.816666666666668,13.975,7.7,13.0,4.0,16.0
2010-07-19,13.783333333333333,13.7875,7.633333333333334,13.0,4.0,14.166666666666668
2010-07-20,13.75,13.6,7.566666666666666,13.0,4.0,12.333333333333332
2010-07-21,13.5,13.625,7.5,13.083333333333332,4.0,10.5
2010-07-22,13.5,13.65,8.5,13.166666666666668,4.0,11.0
2010-07-23,13.5,13.675,7.0,13.25,4.0,10.5
2010-07-24,13.5,13.7,8.5,12.75,4.0,11.1
2010-07-25,13.616666666666667,13.966666666666667,8.5,12.75,4.0,11.7
2010-07-26,13.733333333333333,14.233333333333333,8.333333333333334,12.75,4.0,12.3
2010-07-27,13.85,14.5,8.166666666666666,12.75,4.0,12.9
2010-07-28,13.5,14.3,8.0,13.31,4.0,13.5
2010-07-29,13.5,14.1,7.933333333333334,13.0,3.933333333333333,13.0
2010-07-30,13.85,13.45,7.866666666666666,12.7,3.8666666666666663,12.5
2010-07-31,13.891666666666667,13.616666666666667,7.8,13.5,3.8,12.0
2010-08-01,13.933333333333332,13.783333333333333,8.5,13.333333333333332,4.0,12.5
2010-08-02,13.975,13.95,8.5,13.166666666666668,3.8666666666666663,13.1
2010-08-03,14.016666666666667,14.116666666666667,8.5,13.0,3.733333333333333,13.7
2010-08-04,14.058333333333332,14.283333333333333,8.5,13.5,3.6,14.3
2010-08-05,14.1,14.45,8.5,13.0,3.5,12.5
2010-08-06,13.5,13.9,8.5,13.0,3.5,15.5
2010-08-07,13.5,12.65,10.0,13.81,3.5,12.0
2010-08-08,13.7,13.333333333333332,10.0,13.406666666666668,3.6,13.0
2010-08-09,13.9,14.016666666666667,10.0,13.003333333333332,3.566666666666667,13.083333333333332
2010-08-10,14.1,14.7,10.0,12.6,3.533333333333333,13.166666666666668
2010-08-11,14.25,14.5,10.0,13.61,3.5,13.25
2010-08-12,13.5,14.5,10.0,13.543333333333333,3.5,12.5
2010-08-13,13.75,14.25,10.0,13.476666666666668,3.6,12.02
2010-08-14,13.3,13.05,10.0,13.41,3.5,12.5
2010-08-15,13.366666666666667,13.6,10.3,13.273333333333332,4.0,13.5
2010-08-16,13.433333333333332,14.15,10.633333333333333,13.136666666666667,3.733333333333333,12.666666666666668
2010-08-17,13.5,14.7,10.966666666666667,13.0,3.466666666666667,11.833333333333332
2010-08-18,13.75,13.15,11.3,13.75,3.2,11.0
2010-08-19,13.55,14.5,11.0,13.11,3.3,10.0
2010-08-20,14.25,14.1,11.0,13.51,3.2,11.0
2010-08-21,13.75,14.15,11.0,13.425,3.0,12.6
2010-08-22,13.73,14.25,10.5,13.34,3.4,13.5
2010-08-23,13.71,14.35,10.666666666666668,13.255,3.3666666666666667,13.0
2010-08-24,13.69,14.45,10.833333333333332,13.17,3.333333333333333,12.5
2010-08-25,13.67,14.55,11.0,13.085,3.3,12.0
2010-08-26,13.65,14.65,10.5,13.0,3.2,17.7
2010-08-27,13.6375,14.716666666666667,10.8,12.75,3.3,13.5
2010-08-28,13.625,14.783333333333333,10.5,13.0,3.2,11.0
2010-08-29,13.6125,14.85,11.0,13.0,3.2,11.0
2010-08-30,13.6,14.916666666666668,11.533333333333333,13.0,3.233333333333333,10.733333333333333
2010-08-31,13.5875,14.983333333333333,12.066666666666668,13.0,3.266666666666667,10.466666666666667
2010-09-01,13.575,15.05,12.6,12.5,3.3,10.2
2010-09-02,13.5625,15.116666666666667,11.0,13.0,3.0,12.0
2010-09-03,13.55,15.183333333333332,12.0,12.0,3.2,12.6
2010-09-04,13.5375,15.25,12.0,13.0,3.3,12.5
2010-09-05,13.525,15.316666666666668,11.8,12.911,3.275,12.5
