date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other
2007-10-09,10.1,10.4,9.5,10.95
2007-10-10,10.25,10.5,9.0,10.966666666666667
2007-10-11,10.15,10.5,8.5,10.983333333333333
2007-10-12,10.21,10.53,8.0,11.0
2007-10-13,10.27,10.56,7.5,11.05
2007-10-14,10.33,10.59,7.0,11.07
2007-10-15,10.39,10.62,7.5,11.09
2007-10-16,10.45,10.65,9.0,11.11
2007-10-17,10.9,11.1,9.5,11.0
2007-10-18,10.85,11.25,8.5,11.0
2007-10-19,10.75,11.35,8.833333333333334,11.0
2007-10-20,11.0,11.35,9.166666666666666,11.07
2007-10-21,10.833333333333332,11.35,9.5,11.116666666666667
2007-10-22,10.666666666666668,11.35,7.5,11.163333333333332
2007-10-23,10.5,11.35,9.75,11.21
2007-10-24,11.1,11.35,12.0,11.0
2007-10-25,11.1,11.2,7.0,11.041666666666668
2007-10-26,11.15,11.3,6.75,11.083333333333332
2007-10-27,10.75,11.15,6.5,11.125
2007-10-28,10.7,11.183333333333332,6.25,11.166666666666668
2007-10-29,10.65,11.216666666666667,6.0,11.208333333333332
2007-10-30,10.6,11.25,7.0,11.25
2007-10-31,10.65,11.216666666666667,7.3,11.25
2007-11-01,10.7,11.183333333333332,7.6,11.15
2007-11-02,10.75,11.15,7.9,11.0
2007-11-03,10.8,11.1,8.2,11.0
2007-11-04,10.783333333333333,11.233333333333333,8.5,11.036666666666667
2007-11-05,10.766666666666667,11.366666666666667,6.5,11.073333333333332
2007-11-06,10.75,11.5,8.5,11.11
2007-11-07,10.85,11.2,5.5,11.0
2007-11-08,10.866666666666667,11.233333333333333,6.0,10.985
2007-11-09,10.883333333333333,11.266666666666667,6.0,10.97
2007-11-10,10.9,11.3,6.0,10.955
2007-11-11,10.916666666666668,11.333333333333332,6.0,10.94
2007-11-12,10.933333333333332,11.366666666666667,6.0,10.925
2007-11-13,10.95,11.4,7.5,10.91
2007-11-14,10.966666666666667,11.433333333333332,7.5,11.01
2007-11-15,10.983333333333333,11.466666666666667,7.5,11.0
2007-11-16,11.0,11.5,7.0,10.9
2007-11-17,10.8,11.25,6.5,11.25
2007-11-18,10.75,11.233333333333333,6.0,11.166666666666668
2007-11-19,10.7,11.216666666666667,7.0,11.083333333333332
2007-11-20,10.65,11.2,6.0,11.0
2007-11-21,10.65,11.25,6.0,10.81
2007-11-22,10.5,11.2,5.0,11.11
2007-11-23,10.5,11.2,5.0,11.31
2007-11-24,10.5,11.25,5.0,11.21
2007-11-25,10.5,11.266666666666667,5.0,11.206666666666667
2007-11-26,10.5,11.283333333333333,4.5,11.203333333333333
2007-11-27,10.5,11.3,4.5,11.2
2007-11-28,10.35,11.05,4.5,11.11
2007-11-29,10.4,11.0,4.0,11.4
2007-11-30,10.25,10.75,4.166666666666667,11.5
2007-12-01,10.2,10.6,4.333333333333333,10.62
2007-12-02,10.233333333333334,10.566666666666668,4.5,10.63
2007-12-03,10.266666666666667,10.533333333333333,4.0,10.64
2007-12-04,10.3,10.5,3.5,10.65
2007-12-05,10.25,10.75,4.5,10.69
2007-12-06,10.25,10.85,4.375,10.73
2007-12-07,10.25,11.05,4.25,10.77
2007-12-08,10.4,11.2,4.125,10.81
2007-12-09,10.44,11.29,4.0,10.946666666666667
2007-12-10,10.48,11.38,4.5,11.083333333333332
2007-12-11,10.52,11.47,4.5,11.22
2007-12-12,10.56,11.56,4.5,10.82
2007-12-13,10.6,11.65,4.0,10.95
2007-12-14,10.5,11.5,4.166666666666667,11.5
2007-12-15,10.5,11.5,4.333333333333333,11.0
2007-12-16,10.433333333333332,11.466666666666667,4.5,10.953333333333333
2007-12-17,10.366666666666667,11.433333333333332,4.5,10.906666666666668
2007-12-18,10.3,11.4,4.0,10.86
2007-12-19,10.35,11.25,4.5,11.22
2007-12-20,10.3,11.2,4.5,11.11
2007-12-21,10.335714285714287,11.207142857142856,4.453125,11.114736842105264
2007-12-22,10.371428571428572,11.214285714285712,4.40625,11.119473684210528
2007-12-23,10.407142857142857,11.221428571428573,4.359375,11.124210526315787
2007-12-24,10.442857142857145,11.22857142857143,4.3125,11.128947368421054
2007-12-25,10.47857142857143,11.235714285714288,4.265625,11.133684210526317
2007-12-26,10.514285714285714,11.242857142857142,4.21875,11.138421052631578
2007-12-27,10.55,11.25,4.171875,11.143157894736841
2007-12-28,10.45,11.1,4.125,11.147894736842105
2007-12-29,10.75,11.25,4.078125,11.15263157894737
2007-12-30,10.733333333333333,11.25,4.03125,11.157368421052633
2007-12-31,10.716666666666667,11.25,3.984375,11.162105263157894
2008-01-01,10.7,11.25,3.9375,11.166842105263159
2008-01-02,10.75,11.25,3.890625,11.171578947368419
2008-01-03,10.8,11.3,3.84375,11.176315789473684
2008-01-04,10.8,11.3,3.796875,11.181052631578947
2008-01-05,10.75,11.2,3.75,11.185789473684212
2008-01-06,10.65,11.216666666666667,3.703125,11.190526315789473
2008-01-07,10.55,11.233333333333333,3.65625,11.195263157894738
2008-01-08,10.45,11.25,3.609375,11.2
2008-01-09,10.5,11.2,3.5625,11.0
2008-01-10,10.6,11.35,3.515625,11.2
2008-01-11,10.5,11.55,3.46875,11.0
2008-01-12,10.75,11.3,3.421875,10.91
2008-01-13,10.7125,11.4,3.375,10.94
2008-01-14,10.675,11.5,3.328125,10.97
2008-01-15,10.6375,11.6,3.28125,11.0
2008-01-16,10.6,11.7,3.234375,11.0
2008-01-17,10.5,11.5,3.1875,11.0
2008-01-18,10.5,11.25,3.140625,11.0
2008-01-19,10.6,11.6,3.09375,11.0
2008-01-20,10.683333333333332,11.6,3.046875,11.0
2008-01-21,10.766666666666667,11.6,3.0,11.0
2008-01-22,10.85,11.6,3.0277777777777777,11.0
2008-01-23,10.9,11.2,3.055555555555556,11.11
2008-01-24,10.65,11.25,3.083333333333333,11.0
2008-01-25,10.75,11.3,3.1111111111111107,11.000833333333333
2008-01-26,10.7125,11.2875,3.1388888888888893,11.001666666666667
2008-01-27,10.675,11.275,3.166666666666667,11.0025
2008-01-28,10.6375,11.2625,3.1944444444444446,11.003333333333332
2008-01-29,10.6,11.25,3.2222222222222223,11.004166666666668
2008-01-30,10.75,11.5,3.25,11.005
2008-01-31,10.6,11.5,3.2777777777777777,11.005833333333333
2008-02-01,10.75,11.4,3.305555555555556,11.006666666666668
2008-02-02,10.85,12.05,3.333333333333333,11.0075
2008-02-03,10.816666666666668,11.95,3.3611111111111107,11.008333333333333
2008-02-04,10.783333333333333,11.85,3.3888888888888893,11.009166666666667
2008-02-05,10.75,11.75,3.416666666666667,11.01
2008-02-06,10.75,11.4,3.4444444444444446,11.0
2008-02-07,10.75,11.75,3.4722222222222223,10.75
2008-02-08,10.5,11.5,3.5,10.8
2008-02-09,11.0,11.75,3.5277777777777777,10.85
2008-02-10,11.033333333333333,11.75,3.555555555555556,10.9
2008-02-11,11.066666666666668,11.75,3.583333333333333,10.95
2008-02-12,11.1,11.75,3.611111111111111,11.0
2008-02-13,11.8,12.2,3.638888888888889,11.0
2008-02-14,11.75,11.95,3.666666666666666,11.5
2008-02-15,11.45,12.2,3.6944444444444446,11.51
2008-02-16,11.0,11.3,3.7222222222222223,11.75
2008-02-17,10.916666666666668,11.366666666666667,3.75,11.6
2008-02-18,10.833333333333332,11.433333333333332,3.7777777777777777,11.45
2008-02-19,10.75,11.5,3.8055555555555554,11.3
2008-02-20,10.8,11.6,3.833333333333333,11.15
2008-02-21,10.75,11.25,3.861111111111111,11.0
2008-02-22,11.0,11.25,3.888888888888889,12.05
2008-02-23,10.85,11.2,3.916666666666666,11.91
2008-02-24,10.866666666666667,11.2,3.9444444444444446,11.876666666666667
2008-02-25,10.883333333333333,11.2,3.9722222222222223,11.843333333333332
2008-02-26,10.9,11.2,4.0,11.81
2008-02-27,11.0,12.2,4.027777777777779,12.0
2008-02-28,10.9,11.25,4.055555555555555,12.5
2008-02-29,11.0,11.6,4.083333333333333,12.21
2008-03-01,10.6,11.0,4.111111111111111,12.1325
2008-03-02,10.483333333333333,10.916666666666668,4.138888888888889,12.055
2008-03-03,10.366666666666667,10.833333333333332,4.166666666666666,11.9775
2008-03-04,10.25,10.75,4.194444444444445,11.9
2008-03-05,10.8,10.9,4.222222222222221,12.0
2008-03-06,10.783333333333333,11.033333333333333,4.25,12.033333333333333
2008-03-07,10.766666666666667,11.166666666666668,4.0,12.066666666666668
2008-03-08,10.75,11.3,3.75,12.1
2008-03-09,10.81,11.34,3.5,12.136666666666667
2008-03-10,10.87,11.38,3.75,12.173333333333332
2008-03-11,10.93,11.42,3.5,12.21
2008-03-12,10.99,11.46,3.5,12.1575
2008-03-13,11.05,11.5,3.5,12.105
2008-03-14,11.0,11.75,3.5,12.0525
2008-03-15,10.6,11.75,3.5,12.0
2008-03-16,10.6,11.72,3.5,11.916666666666668
2008-03-17,10.6,11.69,3.5,11.833333333333332
2008-03-18,10.6,11.66,3.75,11.75
2008-03-19,10.6,11.63,3.7142857142857135,11.5
2008-03-20,10.6,11.6,3.678571428571429,11.568333333333333
2008-03-21,10.58,11.53,3.6428571428571432,11.636666666666667
2008-03-22,10.56,11.46,3.6071428571428568,11.705
2008-03-23,10.54,11.39,3.571428571428572,11.773333333333332
2008-03-24,10.52,11.32,3.5357142857142856,11.841666666666667
2008-03-25,10.5,11.25,3.5,11.91
2008-03-26,10.5,11.6,3.4642857142857144,11.71
2008-03-27,10.5,11.6,3.4285714285714284,11.61
2008-03-28,10.5,11.6,3.3928571428571432,11.75
2008-03-29,10.5,11.6,3.3571428571428568,11.5
2008-03-30,10.5,11.6,3.321428571428571,11.666666666666668
2008-03-31,10.5,11.6,3.2857142857142856,11.833333333333332
2008-04-01,10.5,11.6,3.25,12.0
2008-04-02,10.5,11.6,3.2142857142857144,11.61
2008-04-03,10.5,11.6,3.1785714285714284,11.5
2008-04-04,10.5,11.75,3.1428571428571432,12.0
2008-04-05,10.5,12.0,3.1071428571428568,12.0
2008-04-06,10.45,11.916666666666668,3.071428571428571,11.833333333333332
2008-04-07,10.4,11.833333333333332,3.0357142857142856,11.666666666666668
2008-04-08,10.35,11.75,3.0,11.5
2008-04-09,10.3,12.0,2.9642857142857144,11.6
2008-04-10,10.45,12.0,2.9285714285714284,11.669230769230769
2008-04-11,10.25,11.75,2.8928571428571432,11.738461538461538
2008-04-12,10.25,11.75,2.8571428571428568,11.807692307692307
2008-04-13,10.1875,11.65,2.821428571428571,11.876923076923076
2008-04-14,10.125,11.55,2.7857142857142856,11.946153846153846
2008-04-15,10.0625,11.45,2.75,12.015384615384615
2008-04-16,10.0,11.35,2.7142857142857144,12.084615384615386
2008-04-17,10.0,11.35,2.6785714285714284,12.153846153846155
2008-04-18,10.0,11.25,2.642857142857143,12.223076923076926
2008-04-19,10.0,11.25,2.607142857142857,12.292307692307695
2008-04-20,10.166666666666666,11.333333333333332,2.5714285714285707,12.361538461538462
2008-04-21,10.333333333333332,11.416666666666668,2.5357142857142856,12.430769230769231
2008-04-22,10.5,11.5,2.5,12.5
2008-04-23,10.5,11.2,2.5357142857142865,12.0
2008-04-24,10.0,11.25,2.571428571428572,12.5
2008-04-25,10.0,11.5,2.607142857142857,12.5
2008-04-26,10.0,11.35,2.642857142857143,12.11
2008-04-27,10.033333333333333,11.4,2.6785714285714284,12.167142857142858
2008-04-28,10.066666666666666,11.45,2.7142857142857144,12.224285714285712
2008-04-29,10.1,11.5,2.75,12.28142857142857
2008-04-30,10.125,11.475,2.7857142857142856,12.338571428571427
2008-05-01,10.15,11.45,2.821428571428572,12.395714285714286
2008-05-02,10.175,11.425,2.8571428571428568,12.452857142857145
2008-05-03,10.2,11.4,2.8928571428571432,12.51
2008-05-04,10.133333333333333,11.433333333333332,2.928571428571429,12.456666666666667
2008-05-05,10.066666666666666,11.466666666666667,2.9642857142857144,12.403333333333332
2008-05-06,10.0,11.5,3.0,12.35
2008-05-07,10.1,11.4,2.5,12.01
2008-05-08,10.05,11.25,2.5625,12.206666666666667
2008-05-09,10.0,11.2,2.625,12.403333333333332
2008-05-10,10.025,11.2,2.6875,12.6
2008-05-11,10.05,11.2,2.75,12.566666666666668
2008-05-12,10.075,11.2,2.8125,12.533333333333333
2008-05-13,10.1,11.2,2.875,12.5
2008-05-14,10.05,11.2,2.9375,12.11
2008-05-15,10.0,11.25,3.0,11.5
2008-05-16,10.0,11.2,3.0625,11.9
2008-05-17,10.0,11.0,3.125,12.0
2008-05-18,9.95,11.033333333333333,3.1875,11.833333333333332
2008-05-19,9.9,11.066666666666668,3.25,11.666666666666668
2008-05-20,9.85,11.1,3.0,11.5
2008-05-21,9.4,11.0,3.0,11.6
2008-05-22,9.3,10.85,3.0,11.67
2008-05-23,9.5,10.9,3.0,11.74
2008-05-24,9.7,11.05,3.0,11.81
2008-05-25,9.716666666666667,11.0,3.0,11.694285714285714
2008-05-26,9.733333333333334,10.95,3.0,11.57857142857143
2008-05-27,9.75,10.9,3.0,11.462857142857144
2008-05-28,9.75,10.9,3.0,11.347142857142858
2008-05-29,9.6,11.1,3.0,11.231428571428573
2008-05-30,9.5,10.9,3.0,11.115714285714288
2008-05-31,9.5,10.9,3.0,11.0
2008-06-01,9.583333333333334,10.85,3.0,11.375
2008-06-02,9.666666666666666,10.8,3.0,11.75
2008-06-03,9.75,10.75,3.0,12.125
2008-06-04,10.0,10.9,3.0,12.5
2008-06-05,10.0,10.5,3.0,11.35
2008-06-06,10.0,10.5,3.125,12.0
2008-06-07,10.05,10.75,3.25,12.0
2008-06-08,10.066666666666666,10.75,3.375,11.916666666666668
2008-06-09,10.083333333333334,10.75,3.5,11.833333333333332
2008-06-10,10.1,10.75,3.5,11.75
2008-06-11,10.1,10.9,3.55,11.783333333333333
2008-06-12,10.0,10.85,3.6,11.816666666666668
2008-06-13,10.1,11.0,3.65,11.85
2008-06-14,10.1,10.875,3.7,11.5
2008-06-15,10.1,10.75,3.75,11.703333333333333
2008-06-16,10.1,10.625,3.5,11.906666666666668
2008-06-17,10.1,10.5,4.0,12.11
2008-06-18,10.15,11.25,3.9,11.75
2008-06-19,10.2,11.0,3.8,11.7
2008-06-20,10.35,11.1,3.7,12.11
2008-06-21,10.35,10.6,3.6,11.75
2008-06-22,10.4,10.466666666666667,3.5,11.75
2008-06-23,10.45,10.333333333333332,3.666666666666667,11.75
2008-06-24,10.5,10.2,3.833333333333333,11.75
2008-06-25,10.4,10.25,4.0,12.5
2008-06-26,10.3,10.05,3.875,12.0
2008-06-27,10.35,9.9,3.75,11.5
2008-06-28,10.2,10.0,3.625,11.4
2008-06-29,10.233333333333334,10.016666666666666,3.5,11.466666666666667
2008-06-30,10.266666666666667,10.033333333333333,4.0,11.533333333333333
2008-07-01,10.3,10.05,4.0,11.6
2008-07-02,10.15,9.9,3.95,11.75
2008-07-03,10.15,10.25,3.9,12.0
2008-07-04,9.9,9.9,3.85,11.91
2008-07-05,10.5,10.25,3.8,12.0
2008-07-06,10.533333333333333,10.316666666666668,3.75,11.936666666666667
2008-07-07,10.566666666666668,10.383333333333333,3.833333333333333,11.873333333333333
2008-07-08,10.6,10.45,3.916666666666667,11.81
2008-07-09,10.75,10.25,4.0,11.7
2008-07-10,10.45,10.2,5.0,11.68
2008-07-11,10.6,10.55,4.666666666666667,11.71
2008-07-12,10.75,10.55,4.333333333333333,12.0
2008-07-13,10.75,10.483333333333333,4.0,12.175
2008-07-14,10.75,10.416666666666668,4.0,12.35
2008-07-15,10.75,10.35,4.0,12.525
2008-07-16,10.65,10.55,4.25,12.7
2008-07-17,10.65,10.25,4.5,12.25
2008-07-18,10.7,10.3,4.5,13.0
2008-07-19,10.65,10.35,4.5,13.26
2008-07-20,10.683333333333332,10.333333333333332,4.5,13.173333333333332
2008-07-21,10.716666666666667,10.316666666666668,4.785714285714286,13.086666666666668
2008-07-22,10.75,10.3,5.071428571428573,13.0
2008-07-23,11.0,10.3,5.3571428571428585,12.979285714285714
2008-07-24,10.95,10.25,5.642857142857142,12.958571428571426
2008-07-25,10.8,10.4,5.928571428571429,12.937857142857142
2008-07-26,10.75,10.1,6.2142857142857135,12.917142857142858
2008-07-27,10.683333333333332,10.216666666666667,6.5,12.89642857142857
2008-07-28,10.616666666666667,10.333333333333332,5.5,12.875714285714285
2008-07-29,10.55,10.45,5.0,12.855
2008-07-30,10.6,10.2,5.0,12.834285714285713
2008-07-31,10.8,10.25,5.5,12.813571428571427
2008-08-01,10.65,10.45,5.45,12.792857142857144
2008-08-02,10.7,10.3,5.4,12.772142857142859
2008-08-03,10.716666666666667,10.45,5.35,12.751428571428573
2008-08-04,10.733333333333333,10.6,5.3,12.730714285714289
2008-08-05,10.75,10.75,5.25,12.71
2008-08-06,10.65,10.25,5.2,12.5
2008-08-07,10.75,10.5,5.15,12.15
2008-08-08,10.4,10.2,5.1,12.61
2008-08-09,10.75,10.35,5.05,11.75
2008-08-10,10.633333333333333,10.366666666666667,5.0,11.77
2008-08-11,10.516666666666667,10.383333333333333,5.5,11.79
2008-08-12,10.4,10.4,5.0,11.81
2008-08-13,10.9,10.75,4.928571428571427,11.805714285714286
2008-08-14,10.7,10.65,4.8571428571428585,11.801428571428573
2008-08-15,10.7,10.62,4.785714285714286,11.797142857142855
2008-08-16,10.7,10.59,4.714285714285714,11.792857142857144
2008-08-17,10.7,10.56,4.6428571428571415,11.788571428571426
2008-08-18,10.7,10.53,4.571428571428571,11.784285714285714
2008-08-19,10.7,10.5,4.5,11.78
2008-08-20,10.75,10.7,4.428571428571427,11.775714285714288
2008-08-21,10.85,10.55,4.357142857142858,11.77142857142857
2008-08-22,10.82857142857143,10.564285714285713,4.285714285714286,11.767142857142858
2008-08-23,10.807142857142857,10.57857142857143,4.214285714285714,11.762857142857142
2008-08-24,10.785714285714288,10.592857142857143,4.142857142857142,11.758571428571427
2008-08-25,10.764285714285712,10.607142857142858,4.071428571428571,11.754285714285713
2008-08-26,10.742857142857142,10.621428571428572,4.0,11.75
2008-08-27,10.721428571428572,10.635714285714286,3.928571428571429,11.821428571428573
2008-08-28,10.7,10.65,3.8571428571428568,11.892857142857142
2008-08-29,10.8,10.45,3.7857142857142856,11.964285714285715
2008-08-30,10.725,10.425,3.7142857142857135,12.035714285714285
2008-08-31,10.65,10.4,3.6428571428571432,12.107142857142858
2008-09-01,10.575,10.375,3.571428571428571,12.178571428571427
2008-09-02,10.5,10.35,3.5,12.25
2008-09-03,10.466666666666667,10.266666666666667,4.0,12.178571428571427
2008-09-04,10.433333333333332,10.183333333333334,3.939655172413793,12.107142857142858
2008-09-05,10.4,10.1,3.8793103448275863,12.035714285714285
2008-09-06,10.5,10.3,3.818965517241379,11.964285714285715
2008-09-07,10.583333333333332,10.483333333333333,3.7586206896551726,11.892857142857142
2008-09-08,10.666666666666668,10.666666666666668,3.6982758620689657,11.821428571428573
2008-09-09,10.75,10.85,3.6379310344827585,11.75
2008-09-10,10.6,10.75,3.577586206896552,11.75
2008-09-11,10.25,10.25,3.5172413793103448,11.5
2008-09-12,9.75,10.25,3.4568965517241383,11.518333333333333
2008-09-13,10.5,10.35,3.3965517241379306,11.536666666666667
2008-09-14,10.416666666666668,10.316666666666668,3.3362068965517233,11.555
2008-09-15,10.333333333333332,10.283333333333333,3.2758620689655173,11.573333333333332
2008-09-16,10.25,10.25,3.2155172413793105,11.591666666666667
2008-09-17,9.7,10.3,3.155172413793104,11.61
2008-09-18,10.15,9.9,3.0948275862068964,11.71
2008-09-19,10.6,10.65,3.034482758620689,11.31
2008-09-20,10.75,10.65,2.9741379310344827,11.0
2008-09-21,10.8,10.766666666666667,2.9137931034482767,11.083333333333332
2008-09-22,10.85,10.883333333333333,2.8534482758620694,11.166666666666668
2008-09-23,10.9,11.0,2.7931034482758617,11.25
2008-09-24,10.85,11.2,2.7327586206896552,11.31
2008-09-25,10.75,11.2,2.6724137931034484,11.11
2008-09-26,10.5,11.05,2.6120689655172407,11.088
2008-09-27,10.6,10.9,2.5517241379310347,11.066
2008-09-28,10.591666666666667,10.929166666666667,2.4913793103448274,11.044
2008-09-29,10.583333333333332,10.958333333333332,2.431034482758621,11.022
2008-09-30,10.575,10.9875,2.370689655172414,11.0
2008-10-01,10.566666666666668,11.016666666666667,2.3103448275862073,10.91
2008-10-02,10.558333333333332,11.045833333333333,2.25,10.91
2008-10-03,10.55,11.075,2.4166666666666665,10.91
2008-10-04,10.541666666666668,11.104166666666668,2.583333333333333,10.91
2008-10-05,10.533333333333333,11.133333333333333,2.75,10.94
2008-10-06,10.525,11.1625,3.5,10.97
2008-10-07,10.516666666666667,11.191666666666668,4.0,11.0
2008-10-08,10.508333333333333,11.220833333333333,3.928571428571429,11.0
2008-10-09,10.5,11.25,3.8571428571428568,11.0
2008-10-10,10.75,11.0,3.7857142857142856,11.0
2008-10-11,11.0,11.25,3.7142857142857135,11.0
2008-10-12,10.916666666666668,11.166666666666668,3.6428571428571432,11.016666666666667
2008-10-13,10.833333333333332,11.083333333333332,3.571428571428571,11.033333333333333
2008-10-14,10.75,11.0,3.5,11.05
2008-10-15,10.75,11.25,3.6428571428571432,11.033333333333333
2008-10-16,10.6,11.25,3.7857142857142856,11.016666666666667
2008-10-17,10.75,11.5,3.928571428571429,11.0
2008-10-18,10.5,11.5,4.071428571428572,10.7
2008-10-19,10.583333333333332,11.5,4.214285714285714,11.2
2008-10-20,10.666666666666668,11.5,4.357142857142858,11.133333333333333
2008-10-21,10.75,11.5,4.5,11.066666666666668
2008-10-22,10.6,11.25,4.6428571428571415,11.0
2008-10-23,10.75,11.5,4.785714285714286,11.0155
2008-10-24,10.75,11.75,4.928571428571429,11.031
2008-10-25,11.0,11.75,5.071428571428571,11.046500000000002
2008-10-26,10.975,11.775,5.214285714285714,11.062
2008-10-27,10.95,11.8,5.3571428571428585,11.0775
2008-10-28,10.925,11.825,5.5,11.093
2008-10-29,10.9,11.85,5.642857142857142,11.1085
2008-10-30,10.875,11.875,5.7857142857142865,11.124
2008-10-31,10.85,11.9,5.928571428571429,11.1395
2008-11-01,10.825,11.925,6.071428571428571,11.155
2008-11-02,10.8,11.95,6.2142857142857135,11.1705
2008-11-03,10.775,11.975,6.357142857142858,11.186
2008-11-04,10.75,12.0,6.5,11.2015
2008-11-05,10.6,12.3,6.642857142857142,11.217
2008-11-06,10.75,11.5,6.785714285714287,11.2325
2008-11-07,10.8,11.75,6.928571428571429,11.248
2008-11-08,10.5,11.75,7.071428571428571,11.2635
2008-11-09,10.466666666666667,11.75,7.2142857142857135,11.279000000000002
2008-11-10,10.433333333333332,11.75,7.357142857142858,11.2945
2008-11-11,10.4,11.75,7.5,11.31
2008-11-12,10.75,12.0,6.0,11.25
2008-11-13,10.75,11.75,6.5,11.5
2008-11-14,10.75,12.0,7.0,11.0
2008-11-15,10.75,11.75,7.5,11.31
2008-11-16,10.666666666666668,11.666666666666668,8.0,11.21
2008-11-17,10.583333333333332,11.583333333333332,9.0,11.186666666666667
2008-11-18,10.5,11.5,6.0,11.163333333333332
2008-11-19,10.75,11.25,7.0,11.14
2008-11-20,10.85,11.5,7.5,11.2
2008-11-21,10.6,11.25,7.666666666666666,11.0
2008-11-22,10.5,11.25,7.833333333333334,11.0
2008-11-23,10.533333333333333,11.25,8.0,11.0
2008-11-24,10.566666666666668,11.25,9.0,11.5
2008-11-25,10.6,11.25,8.0,11.14
2008-11-26,10.5,11.0,7.75,11.0
2008-11-27,10.75,11.25,8.0,10.9
2008-11-28,10.75,11.5,8.6875,11.25
2008-11-29,10.55,10.75,9.375,11.21
2008-11-30,10.616666666666667,11.0,10.0625,11.473333333333333
2008-12-01,10.683333333333332,11.25,10.75,11.736666666666668
2008-12-02,10.75,11.5,7.5,12.0
2008-12-03,10.75,11.25,7.5,11.0
2008-12-04,10.8,11.5,8.0,11.4
2008-12-05,10.82857142857143,11.535714285714285,8.0,11.01
2008-12-06,10.857142857142858,11.571428571428573,8.0,10.9
2008-12-07,10.885714285714288,11.607142857142858,8.0,10.958333333333332
2008-12-08,10.914285714285713,11.642857142857142,9.0,11.016666666666667
2008-12-09,10.942857142857143,11.678571428571427,8.666666666666666,11.075
2008-12-10,10.971428571428573,11.714285714285715,8.333333333333334,11.133333333333333
2008-12-11,11.0,11.75,8.0,11.191666666666668
2008-12-12,11.0,11.5,8.333333333333334,11.25
2008-12-13,11.1,11.75,8.666666666666666,11.51
2008-12-14,11.233333333333333,12.0,9.0,11.673333333333332
2008-12-15,11.366666666666667,12.25,7.5,11.836666666666668
2008-12-16,11.5,12.5,8.75,12.0
2008-12-17,11.75,12.5,8.0,11.25
2008-12-18,11.85,12.5,7.5,11.65
2008-12-19,11.75,12.25,7.833333333333334,11.81
2008-12-20,11.75,12.5,8.166666666666666,12.0
2008-12-21,11.666666666666668,12.333333333333332,8.5,12.05
2008-12-22,11.583333333333332,12.166666666666668,10.5,12.1
2008-12-23,11.5,12.0,7.0,12.15
2008-12-24,11.75,12.0,5.0,12.2
2008-12-25,11.583333333333332,11.833333333333332,6.25,12.25
2008-12-26,11.416666666666668,11.666666666666668,7.5,11.51
2008-12-27,11.25,11.5,8.75,11.81
2008-12-28,11.316666666666668,11.616666666666667,10.0,11.795
2008-12-29,11.383333333333333,11.733333333333333,9.638888888888891,11.78
2008-12-30,11.45,11.85,9.277777777777779,11.765
2008-12-31,11.5,12.0,8.916666666666666,11.75
2009-01-01,11.5,11.75,8.555555555555555,11.791666666666668
2009-01-02,11.75,12.25,8.194444444444445,11.833333333333332
2009-01-03,11.75,12.25,7.833333333333332,11.875
2009-01-04,11.583333333333332,12.166666666666668,7.472222222222222,11.916666666666668
2009-01-05,11.416666666666668,12.083333333333332,7.111111111111112,11.958333333333332
2009-01-06,11.25,12.0,6.75,12.0
2009-01-07,11.32,12.075,8.5,12.0
2009-01-08,11.39,12.15,7.0,13.0
2009-01-09,11.46,12.225,7.833333333333334,12.0
2009-01-10,11.53,12.3,8.666666666666666,13.0
2009-01-11,11.6,12.375,9.5,12.833333333333332
2009-01-12,11.67,12.45,9.0,12.666666666666668
2009-01-13,11.74,12.525,9.0,12.5
2009-01-14,11.81,12.6,8.0,13.0
2009-01-15,11.88,12.675,9.0,12.666666666666668
2009-01-16,11.95,12.75,8.833333333333334,12.333333333333332
2009-01-17,11.5,12.25,8.666666666666666,12.0
2009-01-18,11.5,12.25,8.5,12.083333333333332
2009-01-19,11.5,12.25,7.0,12.166666666666668
2009-01-20,11.5,12.25,8.0,12.25
2009-01-21,11.75,12.0,8.5,13.0
2009-01-22,11.25,11.75,10.0,12.0
2009-01-23,11.5,12.25,9.833333333333334,12.55
2009-01-24,11.5,12.0,9.666666666666666,11.9
2009-01-25,11.5,11.9375,9.5,11.9525
2009-01-26,11.5,11.875,8.5,12.005
2009-01-27,11.5,11.8125,8.5,12.0575
2009-01-28,11.5,11.75,8.142857142857144,12.11
2009-01-29,11.5,12.25,7.7857142857142865,11.71
2009-01-30,11.75,12.0,7.428571428571429,11.71
2009-01-31,11.25,11.75,7.071428571428571,12.25
2009-02-01,11.25,11.75,6.7142857142857135,12.166666666666668
2009-02-02,11.25,11.75,6.357142857142858,12.083333333333332
2009-02-03,11.25,11.75,6.0,12.0
2009-02-04,11.5,11.75,6.5,12.5
2009-02-05,11.25,12.0,6.25,11.75
2009-02-06,11.5,11.75,6.9375,12.5
2009-02-07,11.25,12.0,7.625,12.4525
2009-02-08,11.166666666666668,11.916666666666668,8.3125,12.405
2009-02-09,11.083333333333332,11.833333333333332,9.0,12.3575
2009-02-10,11.0,11.75,7.0,12.31
2009-02-11,11.0,11.75,8.5,11.75
2009-02-12,11.0,12.0,7.5,12.51
2009-02-13,11.25,12.2,7.583333333333334,12.5
2009-02-14,11.25,11.75,7.666666666666666,12.51
2009-02-15,11.233333333333333,12.616666666666667,7.75,12.5075
